2014-Mar-29_13-31-29,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,,
2014-Mar-29_14-06-08,14-06-08.1,12.304,10.733,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.27,22.664,0,0,0,0,-9.627,12.199,25.152,0,0,0,0,9.608,12.34,20.941,0,0,0,0,-7.442,12.375,21.516,0,0,0,0,12.551,24.77,1,1,0,0,0,1,0,680.97,40.86,-0.002,87.468,0,0,1726,0.1,5.718,1,W<,,
2014-Mar-29_14-06-08,14-06-08.2,12.304,10.733,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.27,22.664,0,0,0,0,-9.627,12.199,25.152,0,0,0,0,9.608,12.34,20.941,0,0,0,0,-7.442,12.375,21.516,0,0,0,0,12.551,24.77,1,1,0,0,0,1,0,680.97,40.86,-0.002,87.468,0,0,1726,0.1,5.718,1,=?a,,
2014-Mar-29_14-06-08,14-06-08.3,12.295,12.569,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.305,22.281,0,0,0,0,-9.627,12.199,25.344,0,0,0,0,9.608,12.305,20.559,0,0,0,0,-7.442,12.375,21.133,0,0,0,0,12.551,24.387,1,1,0,0,0,1,0,680.97,40.923,-0.002,88.496,0,0,1727,0.1,5.857,1,%?|W,,
2014-Mar-29_14-06-08,14-06-08.4,12.286,12.201,-0.001,0,-0.001,-0.008,0,0,0,0,8.982,12.305,22.664,0,0,0,0,-9.63,12.199,25.535,0,0,0,0,9.614,12.305,20.367,0,0,0,0,-7.445,12.34,20.941,0,0,0,0,12.551,24.578,1,1,0,0,0,1,0,683.644,40.914,0.003,90.438,0,0,1728,0.1,5.996,1,?@w?,,
2014-Mar-29_14-06-08,14-06-08.5,12.278,12.569,-0.001,0,-0.001,-0.008,0,0,0,0,8.976,12.27,22.09,0,0,0,0,-9.623,12.164,25.535,0,0,0,0,9.608,12.27,20.75,0,0,0,0,-7.442,12.305,21.516,0,0,0,0,12.516,24.77,1,1,0,0,0,1,0,678.296,40.942,0.003,89.068,0,0,1729,0.1,6.135,1,?hX,,
2014-Mar-29_14-06-08,14-06-08.6,12.278,12.569,-0.001,0,-0.001,-0.008,0,0,0,0,8.976,12.27,22.09,0,0,0,0,-9.623,12.164,25.535,0,0,0,0,9.608,12.27,20.75,0,0,0,0,-7.442,12.305,21.516,0,0,0,0,12.516,24.77,1,1,0,0,0,1,0,678.296,40.942,0.003,89.068,0,0,1729,0.1,6.135,1,???,,
2014-Mar-29_14-06-08,14-06-08.8,12.278,13.303,-0.001,0,-0.001,-0.008,0,0,0,0,8.982,12.234,22.281,0,0,0,0,-9.63,12.199,25.535,0,0,0,0,9.614,12.305,21.324,0,0,0,0,-7.445,12.34,21.133,0,0,0,0,12.516,24.77,1,1,0,0,0,1,0,683.644,40.957,-0.002,87.697,0,0,1730,0.1,6.274,1,????,,
2014-Mar-29_14-06-08,14-06-08.9,12.304,15.139,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.234,22.281,0,0,0,0,-9.627,12.234,25.344,0,0,0,0,9.611,12.27,20.559,0,0,0,0,-7.442,12.41,21.324,0,0,0,0,12.48,24.77,1,1,0,0,0,1,0,678.296,40.989,-0.002,87.697,0,0,1731,0.1,6.412,1,?t ?,,
2014-Mar-29_14-06-09,14-06-09.0,12.347,11.834,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.199,22.473,0,0,0,0,-9.627,12.27,25.344,0,0,0,0,9.611,12.234,20.75,0,0,0,0,-7.442,12.41,20.941,0,0,0,0,12.48,24.961,1,1,0,0,0,1,0,683.644,40.982,0.008,93.523,0,0,1732,0.1,6.551,1,???o,,
2014-Mar-29_14-06-09,14-06-09.1,12.347,11.834,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.199,22.473,0,0,0,0,-9.627,12.27,25.344,0,0,0,0,9.611,12.234,20.75,0,0,0,0,-7.442,12.41,20.941,0,0,0,0,12.48,24.961,1,1,0,0,0,1,0,683.644,40.982,0.008,93.523,0,0,1732,0.1,6.551,1,??O,,
2014-Mar-29_14-06-09,14-06-09.2,12.338,10.733,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.164,22.855,0,0,0,0,-9.627,12.27,25.152,0,0,0,0,9.611,12.234,20.559,0,0,0,0,-7.442,12.41,20.941,0,0,0,0,12.445,24.578,1,1,0,0,0,1,0,680.97,41.031,0.008,92.152,0,0,1733,0.1,6.69,1,5??G,,
2014-Mar-29_14-06-09,14-06-09.3,12.33,11.1,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.199,22.09,0,0,0,0,-9.627,12.234,25.727,0,0,0,0,9.611,12.199,20.941,0,0,0,0,-7.442,12.375,21.324,0,0,0,0,12.551,24.961,1,1,0,0,0,1,0,680.97,41.029,0.003,91.695,0,0,1734,0.1,6.83,1,?O(A,,
2014-Mar-29_14-06-09,14-06-09.4,12.33,9.998,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.199,22.855,0,0,0,0,-9.627,12.234,25.152,0,0,0,0,9.611,12.164,20.941,0,0,0,0,-7.442,12.34,20.75,0,0,0,0,12.48,24.387,1,1,0,0,0,1,0,683.644,41.031,-0.002,92.495,0,0,1735,0.1,6.97,1,G?T1,,
2014-Mar-29_14-06-09,14-06-09.5,12.321,9.264,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.164,21.898,0,0,0,0,-9.627,12.199,25.727,0,0,0,0,9.611,12.234,20.75,0,0,0,0,-7.442,12.34,20.559,0,0,0,0,12.551,24.578,1,1,0,0,0,1,0,680.97,41.058,0.003,93.409,0,0,1736,0.1,7.109,1,B??},,
2014-Mar-29_14-06-09,14-06-09.6,12.321,9.264,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.164,21.898,0,0,0,0,-9.627,12.199,25.727,0,0,0,0,9.611,12.234,20.75,0,0,0,0,-7.442,12.34,20.559,0,0,0,0,12.551,24.578,1,1,0,0,0,1,0,680.97,41.058,0.003,93.409,0,0,1736,0.1,7.109,1,?M?8,,
2014-Mar-29_14-06-09,14-06-09.7,12.304,9.998,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.234,22.473,0,0,0,0,-9.627,12.199,25.344,0,0,0,0,9.611,12.27,20.367,0,0,0,0,-7.442,12.34,20.941,0,0,0,0,12.516,24.77,1,1,0,0,0,1,0,683.644,41.069,0.008,100.949,0,0,1737,0.1,7.247,1,F???,,
2014-Mar-29_14-06-09,14-06-09.8,12.286,11.1,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.27,22.281,0,0,0,0,-9.627,12.129,25.344,0,0,0,0,9.611,12.305,20.75,0,0,0,0,-7.442,12.27,21.133,0,0,0,0,12.516,24.77,1,1,0,0,0,1,0,680.97,41.073,-0.002,94.437,0,0,1738,0.1,7.383,1,??,,
2014-Mar-29_14-06-10,14-06-10.0,12.286,13.303,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.199,22.473,0,0,0,0,-9.627,12.199,25.152,0,0,0,0,9.611,12.234,20.75,0,0,0,0,-7.442,12.34,20.941,0,0,0,0,12.445,24.195,1,1,0,0,0,1,0,678.296,41.095,0.003,91.352,0,0,1739,0.1,7.52,1,(q??,,
2014-Mar-29_14-06-10,14-06-10.1,12.286,13.303,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.199,22.473,0,0,0,0,-9.627,12.199,25.152,0,0,0,0,9.611,12.234,20.75,0,0,0,0,-7.442,12.34,20.941,0,0,0,0,12.445,24.195,1,1,0,0,0,1,0,678.296,41.095,0.003,91.352,0,0,1739,0.1,7.52,1,????,,
2014-Mar-29_14-06-10,14-06-10.2,12.269,13.67,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.234,22.281,0,0,0,0,-9.627,12.199,25.727,0,0,0,0,9.611,12.234,20.559,0,0,0,0,-7.442,12.375,21.324,0,0,0,0,12.48,24.578,1,1,0,0,0,1,0,683.644,41.142,0.008,93.295,0,0,1740,0.1,7.663,1, ??d,,
2014-Mar-29_14-06-10,14-06-10.3,12.304,13.67,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.234,22.09,0,0,0,0,-9.627,12.199,25.918,0,0,0,0,9.611,12.234,20.367,0,0,0,0,-7.442,12.34,20.941,0,0,0,0,12.445,24.961,1,1,0,0,0,1,0,680.97,41.167,0.008,93.98,0,0,1741,0.1,7.805,1,?iq,,
2014-Mar-29_14-06-10,14-06-10.4,12.286,14.037,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.199,22.664,0,0,0,0,-9.627,12.234,25.727,0,0,0,0,9.611,12.234,20.559,0,0,0,0,-7.442,12.41,21.133,0,0,0,0,12.48,24.387,1,1,0,0,0,1,0,680.97,41.203,-0.002,90.895,0,0,1742,0.1,7.944,1,/? ?,,
2014-Mar-29_14-06-10,14-06-10.5,12.312,14.037,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.164,23.238,0,0,0,0,-9.627,12.234,25.535,0,0,0,0,9.611,12.234,20.367,0,0,0,0,-7.442,12.375,21.324,0,0,0,0,12.445,24.961,1,1,0,0,0,1,0,680.97,41.2,0.008,91.467,0,0,1743,0.1,8.084,1,???,,
2014-Mar-29_14-06-10,14-06-10.6,12.312,14.037,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.164,23.238,0,0,0,0,-9.627,12.234,25.535,0,0,0,0,9.611,12.234,20.367,0,0,0,0,-7.442,12.375,21.324,0,0,0,0,12.445,24.961,1,1,0,0,0,1,0,680.97,41.2,0.008,91.467,0,0,1743,0.1,8.084,1,!6I\,,
2014-Mar-29_14-06-10,14-06-10.7,12.286,14.037,-0.001,0,-0.001,-0.008,0,0,0,0,8.979,12.199,22.473,0,0,0,0,-9.627,12.234,24.77,0,0,0,0,9.611,12.164,20.176,0,0,0,0,-7.442,12.375,20.75,0,0,0,0,12.41,24.961,1,1,0,0,0,1,0,680.97,41.227,-0.002,91.695,0,0,1744,0.1,8.224,1,6??,,
2014-Mar-29_14-06-11,14-06-11.9,11.872,30.192,-0.001,0,0,-0.008,0,0,0,0,8.979,11.883,22.473,0,0,0,0,-9.627,12.023,25.344,0,0,0,0,9.611,12.234,20.941,0,0,0,0,-7.442,12.305,20.941,0,0,0,0,12.551,25.152,1,1,0,0,0,1,0,683.644,41.287,-0.002,95.694,0,0,1753,0.1,10.058,1,B???,,
2014-Mar-29_14-06-12,14-06-12.0,12.312,10.733,-0.001,0,0,-0.008,0,0,0,0,8.979,12.27,22.664,0,0,0,0,-9.627,12.199,25.535,0,0,0,0,9.611,12.305,20.367,0,0,0,0,-7.442,12.34,21.516,0,0,0,0,12.551,24.387,1,1,0,0,0,1,0,678.296,41.308,0.003,94.894,0,0,1754,0.1,10.198,1,??>?,,
2014-Mar-29_14-06-12,14-06-12.1,12.312,9.998,-0.001,0,0,-0.008,0,0,0,0,8.979,12.27,23.047,0,0,0,0,-9.627,12.234,25.344,0,0,0,0,9.611,12.305,20.941,0,0,0,0,-7.442,12.41,20.941,0,0,0,0,12.586,24.961,1,1,0,0,0,1,0,678.296,41.287,0.003,96.265,0,0,1755,0.1,10.337,1,i?b?,,
2014-Mar-29_14-06-12,14-06-12.2,12.312,9.998,-0.001,0,0,-0.008,0,0,0,0,8.979,12.234,22.473,0,0,0,0,-9.627,12.199,25.535,0,0,0,0,9.611,12.305,20.941,0,0,0,0,-7.442,12.445,20.559,0,0,0,0,12.551,24.578,1,1,0,0,0,1,0,675.621,41.232,-0.002,103.12,0,0,1756,0.1,10.477,1,?&}u,,
2014-Mar-29_14-06-12,14-06-12.4,12.312,9.998,-0.001,0,0,-0.008,0,0,0,0,8.979,12.234,22.473,0,0,0,0,-9.627,12.199,25.535,0,0,0,0,9.611,12.305,20.941,0,0,0,0,-7.442,12.445,20.559,0,0,0,0,12.551,24.578,1,1,0,0,0,1,0,675.621,41.232,-0.002,103.12,0,0,1756,0.1,10.477,1,T?N?,,
2014-Mar-29_14-06-12,14-06-12.6,12.312,9.631,0,-0.022,-0.056,-0.008,0,0.067,0.813,0,8.979,12.129,22.473,0,0,0,0,-9.627,12.234,25.727,0,0.094,1.141,7.426,9.611,12.023,20.367,0,0,0,0,-7.442,12.34,20.559,0,0,0,0,12.48,24.77,1,1,0,0,0,1,0,680.97,41.206,0.003,104.148,0,0,1759,0.1,10.896,1,???,,
2014-Mar-29_14-06-12,14-06-12.7,12.312,9.631,0,-0.022,-0.056,-0.008,0,0.067,0.813,0,8.979,12.129,22.473,0,0,0,0,-9.627,12.234,25.727,0,0.094,1.141,7.426,9.611,12.023,20.367,0,0,0,0,-7.442,12.34,20.559,0,0,0,0,12.48,24.77,1,1,0,0,0,1,0,680.97,41.206,0.003,104.148,0,0,1759,0.1,10.896,1,???b,,
2014-Mar-29_14-06-12,14-06-12.8,11.621,44.878,0.005,-0.518,-0.145,-0.008,0,0.629,6.504,24.758,8.935,10.406,22.473,0,-0.441,-4.871,13.074,-9.614,11.004,24.961,0,0.851,8.008,24.496,9.548,10.055,19.984,0,-0.426,-4.602,8.348,-7.426,10.828,20.941,0,0,0,0,10.934,24.578,1,1,0,0,0,1,0,678.296,40.457,-0.007,98.207,0,0,1760,0.1,11.034,1,???,,
2014-Mar-29_14-06-12,14-06-12.9,11.621,44.878,0.005,-0.518,-0.145,-0.008,0,0.629,6.504,24.758,8.935,10.406,22.473,0,-0.441,-4.871,13.074,-9.614,11.004,24.961,0,0.851,8.008,24.496,9.548,10.055,19.984,0,-0.426,-4.602,8.348,-7.426,10.828,20.941,0,0,0,0,10.934,24.578,1,1,0,0,0,1,0,678.296,40.457,-0.007,98.207,0,0,1760,0.1,11.034,1,rM??,,
2014-Mar-29_14-06-13,14-06-13.0,11.302,48.549,0.012,-1,-1,-0.008,0,1,11.035,21.609,8.539,11.074,22.281,0,-0.212,-2.406,0,-9.441,11.32,25.535,0,1,11.211,14.254,9.064,11.25,20.559,0,-0.188,-2.188,0,-7.2,11.496,21.324,0,0,0,0,11.742,24.387,1,1,0,0,0,1,0,688.993,32.057,0.003,98.55,0,0,1761,0.1,11.175,1,????,,
2014-Mar-29_14-06-13,14-06-13.1,11.699,33.496,0.057,-1,-1,-0.008,0,1,11.527,10.578,7.923,11.426,22.664,0,-0.257,-2.961,2.699,-9.246,11.566,25.344,0,1,11.527,10.973,8.432,11.531,20.559,0,-0.143,-1.68,0,-7.015,11.813,20.75,0,0,0,0,11.988,24.77,1,1,0,0,0,1,0,715.736,10.486,0.003,101.977,0,0,1762,0.1,11.332,1,h?,,
2014-Mar-29_14-06-13,14-06-13.2,11.751,32.762,0.066,-1,-0.797,-0.031,0,1,11.598,5.719,7.137,11.566,22.473,0,-0.428,-4.934,12.152,-9.064,11.426,25.344,0,1,11.492,9.398,7.665,11.531,20.367,0,-0.422,-4.879,8.609,-6.851,11.531,20.941,0,0,0,0,11.777,25.152,1,1,0,0,0,1,0,755.85,-15.498,0.003,97.407,0,0,1763,0.1,11.473,1,???,,
2014-Mar-29_14-06-13,14-06-13.3,11.751,32.762,0.066,-1,-0.797,-0.031,0,1,11.598,5.719,7.137,11.566,22.473,0,-0.428,-4.934,12.152,-9.064,11.426,25.344,0,1,11.492,9.398,7.665,11.531,20.367,0,-0.422,-4.879,8.609,-6.851,11.531,20.941,0,0,0,0,11.777,25.152,1,1,0,0,0,1,0,755.85,-15.498,0.003,97.407,0,0,1763,0.1,11.473,1,K?,,
2014-Mar-29_14-06-13,14-06-13.5,11.103,62.868,0.014,-1,-0.019,-0.008,0,1,10.93,7.031,6.43,10.969,22.281,0,-1,-10.617,18.719,-8.699,10.652,25.535,0,1,10.895,8.215,7.002,11.004,20.559,0,-1,-11.074,10.84,-6.471,11.039,20.559,0,1,11.211,3.227,11.215,24.578,1,1,0,0,0,1,0,745.153,-35.585,0.003,100.835,0,0,1764,0.1,11.613,1,":?	?",,
2014-Mar-29_14-06-13,14-06-13.6,11.354,47.815,0.014,-1,0.017,-0.008,0,1,11.211,6.641,5.767,11.215,22.281,0,-1,-11.074,9.922,-8.093,11.074,24.961,0,1,11.316,7.426,6.333,11.285,20.367,0,-1,-11.391,7.297,-5.842,11.32,20.941,0,1,11.563,1.781,11.637,25.152,1,1,0,0,0,1,0,771.896,-39.655,-0.002,99.806,0,0,1765,0.1,11.755,1,??O,,
2014-Mar-29_14-06-13,14-06-13.7,11.777,29.09,0.001,-1,0.185,-0.008,0,0.851,9.844,2.438,5.085,11.531,22.281,0,-1,-11.602,7.559,-7.408,11.602,24.961,0,0.835,9.746,2.699,5.654,11.566,19.984,0,-1,-11.813,5.59,-5.135,11.777,21.133,0,0,0,0,12.023,24.77,0,1,0,0,0,1,0,1146.296,-39.283,0.003,100.035,0,0,1766,0.1,11.895,1,bw??,,
2014-Mar-29_14-06-13,14-06-13.8,11.777,29.09,0.001,-1,0.185,-0.008,0,0.851,9.844,2.438,5.085,11.531,22.281,0,-1,-11.602,7.559,-7.408,11.602,24.961,0,0.835,9.746,2.699,5.654,11.566,19.984,0,-1,-11.813,5.59,-5.135,11.777,21.133,0,0,0,0,12.023,24.77,0,1,0,0,0,1,0,1146.296,-39.283,0.003,100.035,0,0,1766,0.1,11.895,1,N+,,
2014-Mar-29_14-06-13,14-06-13.9,11.716,33.496,0,-1,0.142,-0.008,0,0.886,10.156,4.668,4.441,11.531,22.664,0,-1,-11.496,6.508,-6.691,11.461,25.535,0,0.914,10.41,5.719,5.007,11.426,20.75,0,-1,-11.742,5.195,-4.45,11.707,20.941,0,0,0,0,11.918,24.578,0,1,0,0,0,1,0,975.141,-36.504,-0.002,94.894,0,0,1767,0.1,12.033,1,????,,
2014-Mar-29_14-06-14,14-06-14.0,11.656,33.496,0.005,-1,0.037,-0.008,0,1,11.527,6.246,3.778,11.496,22.09,0,-1,-11.426,6.246,-5.978,11.391,25.727,0,1,11.492,6.508,4.331,11.461,20.367,0,-1,-11.602,4.668,-3.74,11.637,20.75,0,0,0,0,11.848,24.77,0,1,0,0,0,1,0,1039.324,-33.274,-0.002,100.492,0,0,1768,0.1,12.172,1,???,,
2014-Mar-29_14-06-14,14-06-14.1,11.734,35.699,0.005,-1,0.004,-0.008,0,1,11.492,4.934,3.061,11.602,22.855,0,-1,-11.531,5.719,-5.255,11.531,25.727,0,1,11.527,5.195,3.605,11.566,19.984,0,-1,-11.777,4.406,-3.02,11.777,20.941,0,0,0,0,11.883,24.77,0,1,0,0,0,1,0,1084.787,-32.918,-0.002,96.036,0,0,1769,0.1,12.311,1,9u<?,,
2014-Mar-29_14-06-14,14-06-14.2,11.751,31.66,0.014,-1,-0.033,-0.008,0,1,11.633,4.406,2.323,11.637,22.09,0,-1,-11.566,5.063,-4.523,11.531,25.152,0,1,11.633,4.934,2.869,11.672,20.367,0,-1,-11.777,4.012,-2.291,11.777,20.941,0,0,0,0,11.988,25.152,0,1,0,0,0,1,0,1047.347,-32.984,0.003,98.55,0,0,1770,0.1,12.452,1,?_??,,
2014-Mar-29_14-06-14,14-06-14.3,11.751,31.66,0.014,-1,-0.033,-0.008,0,1,11.633,4.406,2.323,11.637,22.09,0,-1,-11.566,5.063,-4.523,11.531,25.152,0,1,11.633,4.934,2.869,11.672,20.367,0,-1,-11.777,4.012,-2.291,11.777,20.941,0,0,0,0,11.988,25.152,0,1,0,0,0,1,0,1047.347,-32.984,0.003,98.55,0,0,1770,0.1,12.452,1,?ih?,,
2014-Mar-29_14-06-14,14-06-14.4,11.811,32.762,0.014,-1,-0.039,-0.008,0,1,11.598,3.883,1.578,11.637,22.09,0,-1,-11.602,4.801,-3.796,11.637,25.152,0,1,11.633,5.063,2.118,11.672,20.176,0,-1,-11.848,3.617,-1.549,11.848,21.324,0,0,0,0,11.953,24.578,0,1,0,0,0,1,0,1758.707,-33.132,0.003,99.35,0,0,1771,0.1,12.592,1,???,,
2014-Mar-29_14-06-14,14-06-14.5,11.829,25.786,0.025,-1,-0.056,-0.008,0,1,11.703,4.012,0.823,11.707,22.473,0,-1,-11.602,5.195,-3.033,11.602,25.344,0,1,11.703,4.801,1.37,11.742,20.941,0,-0.93,-11.023,2.961,-0.811,11.848,20.75,0,0,0,0,12.023,24.578,0,1,0,0,0,1,0,1247.918,-33.194,-0.002,99.007,0,0,1772,0.1,12.73,1,p?<?,,
2014-Mar-29_14-06-14,14-06-14.7,11.829,25.786,0.025,-1,-0.056,-0.008,0,1,11.703,4.012,0.823,11.707,22.473,0,-1,-11.602,5.195,-3.033,11.602,25.344,0,1,11.703,4.801,1.37,11.742,20.941,0,-0.93,-11.023,2.961,-0.811,11.848,20.75,0,0,0,0,12.023,24.578,0,1,0,0,0,1,0,1247.918,-33.194,-0.002,99.007,0,0,1772,0.1,12.73,1,??V,,
2014-Mar-29_14-06-14,14-06-14.8,11.863,27.622,0.025,-1,-0.074,-0.008,0,1,11.703,4.145,0.075,11.813,22.473,0,-0.966,-10.797,2.043,-2.26,9.984,25.344,0,1,9.383,29.223,0.553,9.387,20.941,0,-0.907,-8.992,11.629,-0.003,9.984,21.133,0,0,0,0,10.02,24.77,0,1,0,0,0,2,0,1293.381,-34.103,0.008,93.866,0,0,1773,0.1,12.87,1,????,,
2014-Mar-29_14-06-14,14-06-14.9,10.058,114.636,0.025,-1,-0.455,-0.008,0,1,9.418,43.535,-1.072,9.281,22.281,0,-0.661,-6.395,19.375,-1.285,9.668,24.961,0,1,9.418,38.023,-0.544,9.492,20.559,0,-0.5,-5.027,9.004,1.091,10.16,21.133,0,0,0,0,10.441,24.77,0,1,0,0,0,2,0,1908.467,-40.419,-0.002,93.295,0,0,1774,0.1,13.011,1,???,,
2014-Mar-29_14-06-15,14-06-15.0,10.266,104.723,0.025,-1,-0.455,-0.008,0,1,9.594,42.617,-2.26,9.598,22.281,0,-0.661,-6.535,21.082,-0.424,9.809,25.152,0,1,9.629,29.617,-1.908,9.633,20.367,0,-0.749,-7.402,15.176,1.989,9.844,20.559,0,0,0,0,10.09,25.152,0,1,0,0,0,2,0,1913.816,-54.523,0.008,98.207,0,0,1775,0.1,13.15,1,.???,,
2014-Mar-29_14-06-15,14-06-15.1,9.523,146.21,0.03,-1,-0.019,-0.008,0,1,8.961,31.586,-3.57,8.965,21.898,0,-1,-8.789,35.789,0.641,8.754,25.152,0,1,9.102,25.418,-3.316,9.035,20.367,0,-1,-9.105,30.801,3.071,9.105,20.367,0,0,0,0,9.773,24.195,0,1,0,0,0,2,0,1913.816,-67.251,-0.002,97.293,0,0,1776,0.1,13.289,1,????,,
2014-Mar-29_14-06-15,14-06-15.2,9.739,131.524,0.034,-1,-0.033,-0.008,0,0.966,9,29.75,-4.947,9.316,22.09,0,-1,-8.965,32.375,1.823,9.07,25.535,0,1,9.348,27.91,-4.664,9.352,20.559,0,-0.966,-9.211,24.891,4.463,9.492,21.133,0,0,0,0,9.914,24.387,0,1,0,0,0,2,0,1911.142,-72.836,-0.002,98.321,0,0,1777,0.1,13.428,1,j_s<,,
2014-Mar-29_14-06-15,14-06-15.3,9.739,131.524,0.034,-1,-0.033,-0.008,0,0.966,9,29.75,-4.947,9.316,22.09,0,-1,-8.965,32.375,1.823,9.07,25.535,0,1,9.348,27.91,-4.664,9.352,20.559,0,-0.966,-9.211,24.891,4.463,9.492,21.133,0,0,0,0,9.914,24.387,0,1,0,0,0,2,0,1911.142,-72.836,-0.002,98.321,0,0,1777,0.1,13.428,1,???,,
2014-Mar-29_14-06-15,14-06-15.4,9.911,125.65,0.019,-1,-0.023,-0.008,0,1,9.418,28.699,-6.446,9.422,22.09,0,-1,-9.211,31.063,3.19,9.176,25.727,0,1,9.313,25.941,-6.094,9.422,20.559,0,-1,-9.563,24.234,6.015,9.563,21.133,0,0,0,0,10.055,23.621,0,1,0,0,0,2,0,1916.49,-76.351,0.003,97.522,0,0,1778,0.1,13.568,1,???,,
2014-Mar-29_14-06-15,14-06-15.5,10.844,60.665,0,-0.142,1,-0.008,0,-0.658,2.426,0,-7.964,11.32,21.898,0,-0.942,-10.105,30.145,4.667,10.758,25.152,0,-0.706,-0.41,0,-7.581,10.863,20.367,0,-0.895,-9.758,21.215,7.628,10.863,20.941,0,0,0,0,11.074,24.578,0,1,0,0,0,2,0,1908.467,-78.131,0.003,96.493,0,0,1779,0.1,13.706,1,?z?,,
2014-Mar-29_14-06-15,14-06-15.6,9.825,125.283,-0.001,-0.002,1,-0.008,0,-0.797,-7.371,51.152,-8.407,9.316,22.09,0,-0.802,-7.75,9.133,6.314,9.598,25.344,0,-0.798,-7.102,71.898,-8.093,8.859,20.176,0,-0.803,-7.766,9.66,9.215,9.668,20.559,0,0,0,0,9.879,24.195,1,1,0,0,0,2,0,1916.49,-54.247,-0.002,95.808,0,0,1780,0.1,13.848,1,??KT,,
2014-Mar-29_14-06-15,14-06-15.8,12.027,14.771,0,-0.022,-0.001,-0.008,0,0,0,0,-8.366,12.023,22.473,0,0,0,0,7.882,12.023,24.961,0,0,0,0,-8.439,11.918,20.176,0,0,0,0,10.441,12.129,21.133,0,0,0,0,12.199,24.77,1,1,0,0,0,2,0,1911.142,-1.524,0.003,94.666,0,0,1781,0.1,13.987,1,?T\,,
2014-Mar-29_14-06-15,14-06-15.9,12.027,14.771,0,-0.022,-0.001,-0.008,0,0,0,0,-8.366,12.023,22.473,0,0,0,0,7.882,12.023,24.961,0,0,0,0,-8.439,11.918,20.176,0,0,0,0,10.441,12.129,21.133,0,0,0,0,12.199,24.77,1,1,0,0,0,2,0,1911.142,-1.524,0.003,94.666,0,0,1781,0.1,13.987,1,<?^?,,
2014-Mar-29_14-06-16,14-06-16.0,11.941,18.443,0,-0.199,-0.023,-0.008,0,0.199,2.191,5.59,-8.382,11.391,22.281,0,-0.199,-2.313,7.031,8.291,11.637,25.344,0,0.199,2.184,22.133,-8.219,10.793,20.367,0,-0.297,-3.293,21.738,10.06,11.109,21.133,0,0,0,0,11.813,24.004,1,1,0,0,0,1,0,1911.142,21.606,0.003,101.063,0,0,1782,0.1,14.126,1,?2?x,,
2014-Mar-29_14-06-16,14-06-16.1,10.628,77.554,0,-1,0,-0.008,0,1,10.473,9.922,-8.605,10.406,22.281,0,-1,-10.16,14.387,8.555,10.02,25.918,0,1,9.84,17.012,-8.259,9.773,19.602,0,-1,-9.773,22.004,10.242,9.844,21.133,0,0,0,0,10.195,24.77,1,1,0,0,0,1,0,1911.142,40.519,0.003,93.98,0,0,1783,0.1,14.264,1,????,,
2014-Mar-29_14-06-16,14-06-16.2,10.481,89.67,-0.001,-1,0.017,-0.008,0,1,10.156,17.934,-9.067,10.16,21.898,0,-1,-9.984,24.102,8.96,9.914,25.344,0,1,10.227,14.387,-8.794,10.23,19.984,0,-1,-10.512,10.711,10.793,10.477,20.559,0,0,0,0,10.793,24.578,1,1,0,0,0,1,0,1729.29,56.249,0.003,96.379,0,0,1784,0.1,14.4,1,!u?,,
