2014-Apr-10_09-35-30,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,
2014-Apr-10_11-16-22,11-16-22.8,9.583,86.732,0.178,-1,0.796,0,0,0.185,1.824,0,88.911,9.914,24.961,0,-1,-9.141,29.094,0,9.141,32.043,0,0.095,4.699,7.82,-55.38,9.703,26.109,0,-1,-9.598,29.75,-54.503,9.598,26.109,0,0,0,0,10.09,24.961,1,0,0,0,0,2,0,766.547,853.63,0.003,105.404,0,0,1939,0.1,129.391,1,o?9,
2014-Apr-10_11-16-22,11-16-22.9,9.013,107.293,-0.006,-0.027,1,0,0,-0.768,-6.563,38.809,88.481,8.508,26.109,0,-0.821,-7.219,6.113,0,8.754,32.426,0,-0.799,-6.32,57.848,-55.949,7.91,25.918,0,-0.83,-7.293,12.941,-53.092,8.824,25.535,0,0,0,0,8.93,24.387,1,1,0,0,0,2,0,918.981,897.398,0.003,107.232,0,0,1940,0.1,129.53,1,?i??,
2014-Apr-10_11-16-23,11-16-23.1,9.143,103.254,-0.007,-0.001,1,0,0,-0.792,-6.934,30.145,88.823,8.719,25.918,0,-0.793,-7.254,4.668,0,9.211,32.234,0,-0.802,-6.594,56.141,-56.147,8.227,26.109,0,-0.803,-7.203,17.801,-51.804,9.07,25.727,0,0,0,0,9.598,24.578,1,1,0,0,0,2,0,985.838,974.016,0.003,103.919,0,0,1941,0.1,129.671,1,??=,
2014-Apr-10_11-16-23,11-16-23.3,8.443,131.524,0.261,-1,-0.025,0,0,0.739,4.727,42.094,89.376,6.434,26.109,0,-1,-7.77,20.426,0,7.77,31.852,0,1,7.414,52.07,-56.537,7.418,26.301,0,-0.739,-5.898,25.941,-50.05,8.016,25.344,0,0,0,0,8.473,24.961,1,0,0,0,0,2,0,1785.45,1144.271,0.003,105.176,0,0,1943,0.1,129.967,1,?P?,
2014-Apr-10_11-16-23,11-16-23.4,8.443,131.524,0.261,-1,-0.025,0,0,0.739,4.727,42.094,89.376,6.434,26.109,0,-1,-7.77,20.426,0,7.77,31.852,0,1,7.414,52.07,-56.537,7.418,26.301,0,-0.739,-5.898,25.941,-50.05,8.016,25.344,0,0,0,0,8.473,24.961,1,0,0,0,0,2,0,1785.45,1144.271,0.003,105.176,0,0,1943,0.1,129.967,1,#???,
2014-Apr-10_11-16-23,11-16-23.5,8.158,141.07,0.086,-1,0.046,0,0,0.914,5.523,37.234,89.084,5.871,26.109,0,-1,-7.523,25.152,0,7.453,32.426,0,1,7.344,40.254,-57.077,7.172,26.301,0,-0.934,-7.129,33.953,-49.38,7.629,25.535,0,0,0,0,8.297,24.578,1,0,0,0,0,2,0,1290.707,1202.4,0.003,105.519,0,0,1944,0.1,130.107,1,?mQ?,
2014-Apr-10_11-16-23,11-16-23.6,8.158,141.07,0.086,-1,0.046,0,0,0.914,5.523,37.234,89.084,5.871,26.109,0,-1,-7.523,25.152,0,7.453,32.426,0,1,7.344,40.254,-57.077,7.172,26.301,0,-0.934,-7.129,33.953,-49.38,7.629,25.535,0,0,0,0,8.297,24.578,1,0,0,0,0,2,0,1290.707,1202.4,0.003,105.519,0,0,1944,0.1,130.107,1,?!??,
2014-Apr-10_11-16-23,11-16-23.7,8.219,137.766,0.213,-1,-0.017,0,0,0.787,4.699,44.98,88.657,5.871,26.109,0,-1,-7.629,29.355,0,7.77,32.043,0,1,7.73,34.477,-57.866,7.629,26.301,0,-0.772,-6.105,28.566,-48.78,7.945,25.535,0,0,0,0,8.508,25.152,1,0,0,0,0,2,0,389.473,1238.165,-0.007,106.547,0,0,1945,0.1,130.247,1,G?z?,
2014-Apr-10_11-16-23,11-16-23.8,8.668,124.181,0.427,-1,-0.059,0,0,0.62,4.578,28.832,88.471,7.523,26.109,0,-1,-8.016,35.527,0,8.051,32.617,0,1,8.047,44.195,-58.677,8.051,26.109,0,-0.509,-4.441,13.859,-48.18,8.684,26.109,0,0,0,0,8.965,24.578,1,0,0,0,0,2,0,295.873,1257.952,0.008,105.519,0,0,1946,0.1,130.386,1,N?A?,
2014-Apr-10_11-16-23,11-16-23.9,9.1,103.621,0.561,-1,-0.025,0,0,0.439,3.762,14.387,87.99,8.613,25.727,0,-1,-8.297,38.547,0,8.191,32.426,0,1,8.293,41.828,-59.535,8.438,26.109,0,-0.439,-3.934,9.398,-47.561,8.965,25.918,0,0,0,0,9.281,24.195,1,0,0,0,0,2,0,341.335,1267.041,-0.002,107.232,0,0,1947,0.1,130.526,1,?e\e,
2014-Apr-10_11-16-24,11-16-24.0,9.16,102.52,0.591,-1,-0.001,0,0,0.409,3.633,7.953,87.384,8.965,26.109,0,-1,-8.297,39.465,0,8.367,32.617,0,1,8.645,41.828,-60.468,8.508,26.301,0,-0.409,-3.824,5.063,-46.844,9.422,25.727,0,0,0,0,9.316,24.195,1,1,0,0,0,2,0,258.433,1272.29,0.003,105.633,0,0,1948,0.1,130.665,1,?~?,
2014-Apr-10_11-16-24,11-16-24.1,9.16,102.52,0.591,-1,-0.001,0,0,0.409,3.633,7.953,87.384,8.965,26.109,0,-1,-8.297,39.465,0,8.367,32.617,0,1,8.645,41.828,-60.468,8.508,26.301,0,-0.409,-3.824,5.063,-46.844,9.422,25.727,0,0,0,0,9.316,24.195,1,1,0,0,0,2,0,258.433,1272.29,0.003,105.633,0,0,1948,0.1,130.665,1,i??,
2014-Apr-10_11-16-24,11-16-24.2,-0.003,95.911,0.547,-1,0.003,0,0,0.453,3.879,5.719,86.661,8.93,25.918,0,-1,-8.297,40.516,0,8.262,32.426,0,1,8.469,38.414,-61.446,8.508,26.492,0,-0.496,-4.551,6.508,-46.052,9.211,25.535,0,0,0,0,9.387,24.387,1,1,0,0,0,2,0,295.873,1275.56,-0.002,108.146,0,0,1949,0.1,130.8,1,]fA,
2014-Apr-10_11-16-24,11-16-24.4,-0.003,95.177,0.439,-0.834,0.022,0,0,0.415,3.645,4.539,85.828,9.211,25.727,0,-1,-8.543,39.465,0,8.578,32.234,0,1,8.645,36.578,-62.511,8.719,26.109,0,-0.561,-4.176,4.277,-45.178,9.387,25.152,0,0,0,0,9.492,24.77,1,0,0,0,0,2,0,373.427,1276.495,-0.002,106.661,0,0,1950,0.1,130.944,1,"?+""?",
2014-Apr-10_11-16-24,11-16-24.5,-0.003,86.732,0.591,-1,-0.001,0,0,0.409,3.965,3.75,84.888,9.492,25.918,0,-1,-8.719,38.414,0,8.684,32.617,0,1,9.102,30.801,-63.668,9.105,26.684,0,-0.453,-4.336,3.883,-44.248,9.563,25.918,0,0,0,0,9.668,24.77,1,0,0,0,0,2,0,426.913,1276.023,0.008,105.976,0,0,1951,0.1,131.085,1,?`,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_11-16-24,11-16-24.6,-0.003,95.177,0.439,-1,0.347,0,0,0.358,3.23,0,83.892,9.281,25.918,0,-1,-8.508,34.738,0,8.473,32.809,0,1,8.715,31.98,-64.884,8.754,26.109,0,-1,-8.156,23.184,-43.23,8.895,25.727,0,0,0,0,9.281,24.387,1,0,0,0,0,2,0,485.747,1274.938,-0.002,107.804,0,0,1952,0.1,131.225,1,??.,
2014-Apr-10_11-16-24,11-16-24.7,-0.003,95.177,0.439,-1,0.347,0,0,0.358,3.23,0,83.892,9.281,25.918,0,-1,-8.508,34.738,0,8.473,32.809,0,1,8.715,31.98,-64.884,8.754,26.109,0,-1,-8.156,23.184,-43.23,8.895,25.727,0,0,0,0,9.281,24.387,1,0,0,0,0,2,0,485.747,1274.938,-0.002,107.804,0,0,1952,0.1,131.225,1,:??,
2014-Apr-10_11-16-24,11-16-24.8,7.424,113.901,0.253,-0.075,1,0,0,-1,-7.617,62.578,83.223,7.488,25.727,0,-1,-7.805,23.84,0,7.91,32.426,0,-0.472,-3.668,42.879,-65.827,7.734,25.918,0,-0.635,-5.516,7.297,-42.07,8.578,25.344,0,0,0,0,8.613,24.387,1,1,0,0,0,2,0,590.044,1285.569,-0.002,105.633,0,0,1953,0.1,131.366,1,X?{,
2014-Apr-10_11-16-24,11-16-24.9,-0.003,123.447,0.03,0.105,1,0,0,-0.935,-7.793,44.98,83.361,8.332,25.918,0,-0.725,-6.141,6.375,0,8.473,32.043,0,-0.875,-6.863,58.508,-66.179,7.699,26.301,0,-0.6,-5.07,9.66,-40.923,8.438,26.109,0,0,0,0,8.684,23.813,1,0,0,0,0,2,0,643.53,1330.25,-0.002,107.118,0,0,1954,0.1,131.506,1,+??E,
2014-Apr-10_11-16-25,11-16-25.0,-0.003,114.268,0.023,0.69,0.069,0,0,-0.769,-6.516,19.246,84.049,8.367,25.727,0,0.612,4.301,48.527,0,7.031,31.469,0,-0.722,-5.688,47.477,-66.242,7.699,26.301,0,0.827,5.219,54.043,-40.074,6.785,24.77,0,0,0,0,8.016,24.004,1,1,0,0,0,2,0,710.387,1400.711,-0.002,108.603,0,0,1955,0.1,131.645,1,?nt?,
2014-Apr-10_11-16-25,11-16-25.1,-0.003,114.268,0.023,0.69,0.069,0,0,-0.769,-6.516,19.246,84.049,8.367,25.727,0,0.612,4.301,48.527,0,7.031,31.469,0,-0.722,-5.688,47.477,-66.242,7.699,26.301,0,0.827,5.219,54.043,-40.074,6.785,24.77,0,0,0,0,8.016,24.004,1,1,0,0,0,2,0,710.387,1400.711,-0.002,108.603,0,0,1955,0.1,131.645,1,Y?,
2014-Apr-10_11-16-25,11-16-25.2,-0.003,173.012,0.019,1,0,0,0,-1,-6.75,18.98,84.948,6.855,25.535,0,1,6.219,43.406,0,6.293,32.234,0,-1,-6.539,38.68,-66.06,6.645,26.492,0,1,6.5,61.133,-39.704,6.539,26.301,0,0,0,0,7.207,24.195,1,0,0,0,0,2,0,1673.13,1468.745,-0.002,105.976,0,0,1956,0.1,131.784,1,"??[
2014-Apr-10_11-16-25,11-16-25.3,-0.003,168.239,0.012,1.000,-0.001,0.000,0.000,-1.000,-7.031,21.082,85.982,7.031,25.727,0,1.000,6.359,41.828,0.000,6.363,32.234,0,-1.000,-6.855,33.164,-65.591,6.855,26.301,0,1.000,6.711,56.801,-39.660,6.645,25.344,0,0.000,0.000,0.000,7.523,24.004,1,0,0,0,0,2,0,1138.273,1521.682,0.003,107.918,0.000,0.000,1957,0.100,131.920,1,&??
2014-Apr-10_11-16-25,11-16-25.5,-0.003,164.568,0.012,1.000,-0.003,0.000,0.000,-1.000,-6.891,26.465,86.953,6.996,25.918,0,1.000,6.535,45.770,0.000,6.609,32.043,0,-1.000,-7.066,32.113,-64.931,7.242,26.109,0,1.000,6.957,45.508,-39.905,7.066,26.109,0,0.000,0.000,0.000,7.699,24.387,1,0,0,0,0,2,0,929.678,1556.562,0.003,105.861,0.000,0.000,1958,0.100,132.064,1,???
2014-Apr-10_11-16-25,11-16-25.6,-0.003,153.186,0.012,1.000,-0.005,0.000,0.000,-1.000,-7.418,29.617,87.833,7.277,25.727,0,1.000,6.992,37.891,0.000,6.891,32.234,0,-1.000,-7.418,32.113,-64.199,7.242,26.301,0,1.000,7.273,37.891,-40.430,7.172,25.344,0,0.000,0.000,0.000,7.875,23.813,1,0,0,0,0,2,0,900.261,1572.982,0.008,106.890,0.000,0.000,1959,0.100,132.199,1,E??
2014-Apr-10_11-16-25,11-16-25.7,-0.003,153.186,0.012,1.000,-0.005,0.000,0.000,-1.000,-7.418,29.617,87.833,7.277,25.727,0,1.000,6.992,37.891,0.000,6.891,32.234,0,-1.000,-7.418,32.113,-64.199,7.242,26.301,0,1.000,7.273,37.891,-40.430,7.172,25.344,0,0.000,0.000,0.000,7.875,23.813,1,0,0,0,0,2,0,900.261,1572.982,0.008,106.890,0.000,0.000,1959,0.100,132.199,1,??{
2014-Apr-10_11-16-25,11-16-25.8,-0.003,145.843,0.012,1.000,-0.014,0.000,0.000,-1.000,-7.418,27.516,88.669,7.383,25.918,0,1.000,7.063,35.660,0.000,7.137,32.234,0,-1.000,-7.523,30.012,-63.382,7.453,26.492,0,1.000,7.555,35.789,-41.146,7.559,25.535,0,0.000,0.000,0.000,8.191,24.195,1,1,0,0,0,2,0,841.427,1580.026,-0.002,106.890,0.000,0.000,1960,0.100,132.337,1,X?1?
2014-Apr-10_11-16-25,11-16-25.9,-0.003,132.993,0.007,1.000,-0.053,0.000,0.000,-0.965,-7.836,25.152,89.656,7.980,25.918,0,1.000,7.520,33.031,0.000,7.488,32.617,0,-1.000,-7.734,29.879,-62.470,7.629,26.109,0,1.000,7.766,32.508,-42.014,7.699,26.109,0,0.000,0.000,0.000,8.367,24.195,1,0,0,0,0,2,0,785.267,1582.886,0.003,107.689,0.000,0.000,1961,0.100,132.477,1,??s?
2014-Apr-10_11-16-26,11-16-26.0,-0.003,133.360,0.016,1.000,-0.006,0.000,0.000,-1.000,-7.840,26.992,90.665,7.910,25.918,0,1.000,7.801,29.617,0.000,7.770,32.426,0,-1.000,-7.980,27.910,-61.440,7.910,26.875,0,1.000,7.941,30.012,-43.010,7.980,25.918,0,0.000,0.000,0.000,8.543,24.195,1,0,0,0,0,2,0,737.130,1584.650,-0.002,107.347,0.000,0.000,1962,0.100,132.617,1,????
2014-Apr-10_11-16-26,11-16-26.1,-0.003,102.153,-0.012,1.000,-0.256,0.000,0.000,-0.783,-6.801,16.750,91.790,8.719,25.535,0,1.000,8.363,32.375,0.000,8.367,32.809,0,-0.231,-5.758,15.305,-60.299,8.965,26.492,0,1.000,8.891,32.508,-44.126,9.035,25.918,0,0.000,0.000,0.000,9.773,24.195,1,0,0,0,0,2,0,622.136,1585.521,-0.002,106.318,0.000,0.000,1963,0.100,132.756,1,?r?W
2014-Apr-10_11-16-26,11-16-26.2,-0.003,102.153,-0.012,1.000,-0.256,0.000,0.000,-0.783,-6.801,16.750,91.790,8.719,25.535,0,1.000,8.363,32.375,0.000,8.367,32.809,0,-0.231,-5.758,15.305,-60.299,8.965,26.492,0,1.000,8.891,32.508,-44.126,9.035,25.918,0,0.000,0.000,0.000,9.773,24.195,1,0,0,0,0,2,0,622.136,1585.521,-0.002,106.318,0.000,0.000,1963,0.100,132.756,1,??
2014-Apr-10_11-16-26,11-16-26.3,-0.003,57.361,-0.007,0.256,-0.467,0.000,0.000,0.125,1.152,32.375,92.701,9.352,25.918,0,0.447,6.301,17.539,0.000,10.336,32.234,0,0.000,0.000,0.000,-59.504,11.109,26.301,0,0.439,4.953,2.961,-45.427,11.391,26.109,0,0.000,0.000,0.000,11.496,24.578,1,0,0,0,0,2,0,557.953,1572.742,-0.002,104.376,0.000,0.000,1964,0.100,132.895,1,?J??
2014-Apr-10_11-16-26,11-16-26.4,-0.003,84.897,0.075,0.026,1.000,0.000,0.000,-0.902,-6.277,12.418,93.512,9.141,25.727,0,-0.816,-5.656,62.184,0.000,7.523,32.426,0,-0.784,-6.566,15.438,-58.897,8.367,26.684,0,-0.732,-5.637,62.051,-46.439,7.770,26.301,0,0.000,0.000,0.000,8.648,24.195,1,0,0,0,0,2,0,453.656,1548.972,0.003,108.603,0.000,0.000,1965,0.100,133.035,1,?}j
2014-Apr-10_11-16-26,11-16-26.5,-0.003,129.322,0.116,0.037,1.000,0.000,0.000,-0.953,-7.844,23.051,94.571,8.297,25.918,0,-0.879,-6.730,55.879,0.000,7.629,32.617,0,-0.722,-5.941,13.992,-57.904,8.297,26.684,0,-0.626,-4.973,44.586,-46.803,7.875,25.535,0,0.000,0.000,0.000,8.719,24.387,1,1,0,0,0,2,0,405.518,1562.469,0.008,109.174,0.000,0.000,1966,0.100,133.174,1,??~
2014-Apr-10_11-16-26,11-16-26.7,-0.003,129.322,0.116,0.037,1.000,0.000,0.000,-0.953,-7.844,23.051,94.571,8.297,25.918,0,-0.879,-6.730,55.879,0.000,7.629,32.617,0,-0.722,-5.941,13.992,-57.904,8.297,26.684,0,-0.626,-4.973,44.586,-46.803,7.875,25.535,0,0.000,0.000,0.000,8.719,24.387,1,1,0,0,0,2,0,405.518,1562.469,0.008,109.174,0.000,0.000,1966,0.100,133.174,1,??BO
2014-Apr-10_11-16-26,11-16-26.8,-0.003,115.370,0.172,0.062,1.000,0.000,0.000,-1.000,-8.297,26.336,95.728,8.297,26.301,0,-0.910,-7.137,54.434,0.000,7.875,32.617,0,-0.670,-5.727,8.609,-56.757,8.578,26.301,0,-0.547,-4.520,30.012,-46.825,8.262,25.727,0,0.000,0.000,0.000,8.930,25.152,1,0,0,0,0,2,0,341.335,1613.740,0.003,109.060,0.000,0.000,1967,0.100,133.312,1,??t?
2014-Apr-10_11-16-26,11-16-26.9,-0.003,112.800,0.086,0.105,1.000,0.000,0.000,-1.000,-8.262,31.980,96.828,8.402,26.109,0,-0.781,-6.262,46.949,0.000,8.016,32.809,0,-1.000,-7.887,12.680,-55.456,8.824,26.684,0,-0.533,-4.590,22.789,-46.508,8.578,25.535,0,0.000,0.000,0.000,9.281,24.578,1,0,0,0,0,2,0,303.895,1683.640,0.003,109.631,0.000,0.000,1968,0.100,133.450,1,??pA
2014-Apr-10_11-16-27,11-16-27.0,-0.003,100.317,-0.041,1.000,0.042,0.000,0.000,-0.959,-8.359,35.266,97.849,8.613,26.109,0,1.000,5.516,23.445,0.000,7.734,31.660,0,-1.000,-7.980,17.934,-53.934,7.875,26.492,0,0.944,6.004,53.516,-46.203,5.836,24.770,0,0.000,0.000,0.000,8.016,24.004,1,0,0,0,0,2,0,1798.822,1762.627,-0.002,109.746,0.000,0.000,1969,0.100,133.590,1,???
2014-Apr-10_11-16-27,11-16-27.1,7.968,146.577,-0.101,1.000,-0.001,0.000,0.000,-0.899,-6.859,26.074,98.714,7.664,25.535,0,1.000,6.922,45.242,0.000,6.891,32.426,0,-1.000,-7.734,18.457,-52.580,7.734,26.492,0,0.886,6.195,49.184,-46.326,7.137,24.961,0,1.000,8.082,5.063,8.121,24.578,1,0,0,0,0,2,0,806.661,1824.444,-0.007,109.517,0.000,0.000,1970,0.100,133.730,1,??P?
2014-Apr-10_11-16-27,11-16-27.2,7.968,146.577,-0.101,1.000,-0.001,0.000,0.000,-0.899,-6.859,26.074,98.714,7.664,25.535,0,1.000,6.922,45.242,0.000,6.891,32.426,0,-1.000,-7.734,18.457,-52.580,7.734,26.492,0,0.886,6.195,49.184,-46.326,7.137,24.961,0,1.000,8.082,5.063,8.121,24.578,1,0,0,0,0,2,0,806.661,1824.444,-0.007,109.517,0.000,0.000,1970,0.100,133.730,1,?0Z?
2014-Apr-10_11-16-27,11-16-27.3,-0.003,148.046,-0.039,1.000,0.046,0.000,0.000,-0.961,-7.434,29.223,99.496,7.875,25.727,0,1.000,7.168,37.367,0.000,7.137,32.426,0,-1.000,-7.488,22.004,-51.367,7.559,26.492,0,0.816,6.148,43.930,-46.527,7.594,25.344,0,1.000,8.398,0.000,8.438,24.004,0,1,0,0,0,2,0,747.827,1866.228,-0.012,109.746,0.000,0.000,1971,0.100,133.870,1,l?#?
2014-Apr-10_11-16-27,11-16-27.4,-0.003,93.341,0.086,0.915,1.000,0.000,0.000,-1.000,-8.789,42.750,100.351,8.648,26.492,0,0.000,0.000,0.000,0.000,9.316,32.617,0,-1.000,-9.035,27.648,-50.176,8.965,26.301,0,0.114,1.086,5.852,-46.747,9.527,25.918,0,0.000,0.000,0.000,9.527,24.195,0,0,0,0,0,2,0,699.690,1900.594,-0.002,108.032,0.000,0.000,1972,0.100,134.010,1,?Z?0
2014-Apr-10_11-16-27,11-16-27.5,-0.003,148.780,-0.001,1.000,-0.006,0.000,0.000,-1.000,-7.699,25.285,101.325,7.594,26.109,0,1.000,7.098,36.973,0.000,6.961,32.617,0,-1.000,-7.383,22.133,-48.937,7.523,26.492,0,1.000,7.238,42.488,-47.058,7.383,25.535,0,0.000,0.000,0.000,7.980,23.430,1,0,0,0,0,2,0,916.307,1939.529,0.008,108.032,0.000,0.000,1973,0.100,134.150,1,onG?
2014-Apr-10_11-16-27,11-16-27.6,-0.003,122.713,-0.039,1.000,-0.351,0.000,0.000,-0.680,-5.672,18.852,102.218,8.367,25.727,0,1.000,7.836,37.234,0.000,7.945,32.617,0,-0.728,-6.117,17.539,-47.850,8.367,25.727,0,1.000,8.223,42.617,-47.664,8.191,26.109,0,0.000,0.000,0.000,9.070,24.578,1,0,0,0,0,2,0,1857.656,1961.719,-0.002,109.174,0.000,0.000,1974,0.100,134.289,1,???H
2014-Apr-10_11-16-27,11-16-27.7,-0.003,122.713,-0.039,1.000,-0.351,0.000,0.000,-0.680,-5.672,18.852,102.218,8.367,25.727,0,1.000,7.836,37.234,0.000,7.945,32.617,0,-0.728,-6.117,17.539,-47.850,8.367,25.727,0,1.000,8.223,42.617,-47.664,8.191,26.109,0,0.000,0.000,0.000,9.070,24.578,1,0,0,0,0,2,0,1857.656,1961.719,-0.002,109.174,0.000,0.000,1974,0.100,134.289,1,???d
2014-Apr-10_11-16-27,11-16-27.9,-0.003,95.911,-0.169,1.000,-1.000,0.000,0.000,0.000,0.000,0.000,102.985,9.211,25.918,0,1.000,8.328,37.758,0.000,8.438,33.000,0,-0.369,-3.422,4.012,-46.973,9.316,27.258,0,1.000,8.961,40.254,-48.529,8.895,25.918,0,0.000,0.000,0.000,9.457,24.004,1,0,0,0,0,2,0,1913.816,1964.377,0.003,107.689,0.000,0.000,1975,0.100,134.427,1,?@tt
2014-Apr-10_11-16-28,11-16-28.0,-0.003,87.834,-0.097,1.000,-0.467,0.000,0.000,-0.529,-1.879,0.000,103.579,8.754,25.727,0,1.000,7.625,33.953,0.000,7.629,32.809,0,-0.723,-5.219,16.355,-46.266,8.191,25.918,0,1.000,8.223,26.992,-49.638,8.297,26.492,0,0.000,0.000,0.000,8.719,24.195,1,0,0,0,0,2,0,1913.816,1946.520,-0.002,108.603,1.000,1.000,1976,0.100,134.566,1,?H??
2014-Apr-10_11-16-28,11-16-28.1,-0.003,45.245,-0.037,0.361,-0.140,0.000,0.000,-0.213,-1.379,0.000,104.339,10.582,25.918,0,0.510,5.719,19.246,0.000,10.090,32.234,0,-0.287,-3.043,5.719,-45.518,10.793,26.684,0,0.397,4.359,4.668,-50.798,10.969,26.109,0,0.000,0.000,0.000,11.109,24.387,1,0,0,0,0,2,0,1231.873,1925.033,-0.002,109.403,1.000,1.000,1977,0.100,134.705,1,'qz?
2014-Apr-10_11-16-28,11-16-28.2,-0.003,45.245,-0.037,0.361,-0.140,0.000,0.000,-0.213,-1.379,0.000,104.339,10.582,25.918,0,0.510,5.719,19.246,0.000,10.090,32.234,0,-0.287,-3.043,5.719,-45.518,10.793,26.684,0,0.397,4.359,4.668,-50.798,10.969,26.109,0,0.000,0.000,0.000,11.109,24.387,1,0,0,0,0,2,0,1231.873,1925.033,-0.002,109.403,1.000,1.000,1977,0.100,134.705,1,\;
2014-Apr-10_11-16-28,11-16-28.3,-0.003,42.307,-0.026,0.641,0.005,0.000,0.000,-0.615,-5.930,11.367,105.113,10.090,25.535,0,0.667,6.426,14.254,0.000,9.703,32.043,0,-0.667,-6.641,23.973,-44.779,9.914,26.301,0,0.651,6.523,9.660,-51.816,9.984,25.727,0,0.000,0.000,0.000,10.230,24.387,1,0,0,0,0,2,0,616.787,1909.358,0.003,109.517,1.000,1.000,1978,0.100,134.844,1,???
2014-Apr-10_11-16-28,11-16-28.4,-0.003,130.056,-0.043,1.000,-0.012,0.000,0.000,-0.957,-7.871,25.285,106.090,8.227,25.918,0,1.000,7.660,30.539,0.000,7.734,32.043,0,-1.000,-8.051,29.094,-43.846,7.875,26.684,0,0.957,7.598,24.758,-52.913,8.016,25.344,0,-1.000,-8.648,1.125,8.613,24.195,1,0,0,0,0,2,0,536.558,1902.093,0.008,109.631,1.000,1.000,1979,0.100,134.985,1,???n
2014-Apr-10_11-16-28,11-16-28.5,-0.003,34.965,-0.023,0.265,-0.053,0.000,0.000,-0.199,-4.273,5.324,107.174,10.828,26.301,0,0.330,3.676,5.852,0.000,10.898,32.809,0,-0.245,-2.727,0.000,-42.736,11.145,26.492,0,0.159,2.141,0.000,-54.010,11.391,25.152,0,0.000,0.000,0.000,11.355,23.813,1,0,0,0,0,2,0,456.330,1899.635,-0.002,109.517,1.000,1.000,1980,0.100,135.126,1,Vm?
2014-Apr-10_11-16-28,11-16-28.6,-0.003,34.965,-0.023,0.265,-0.053,0.000,0.000,-0.199,-4.273,5.324,107.174,10.828,26.301,0,0.330,3.676,5.852,0.000,10.898,32.809,0,-0.245,-2.727,0.000,-42.736,11.145,26.492,0,0.159,2.141,0.000,-54.010,11.391,25.152,0,0.000,0.000,0.000,11.355,23.813,1,0,0,0,0,2,0,456.330,1899.635,-0.002,109.517,1.000,1.000,1980,0.100,135.126,1,?p?'
2014-Apr-10_11-16-28,11-16-28.7,-0.003,16.974,-0.001,0.011,-0.101,0.047,0.000,0.070,0.359,0.000,108.045,10.758,26.492,0,0.093,1.070,0.000,0.000,11.531,31.852,0,0.069,0.742,32.246,-41.935,10.688,25.535,0,0.136,1.563,0.000,-54.905,11.566,26.109,0,0.000,0.000,0.000,11.496,24.387,1,0,0,0,0,2,0,402.844,1896.033,0.003,106.547,1.000,1.000,1981,0.100,135.265,1,???",
2014-Apr-10_11-16-28,11-16-28.8,-0.003,17.341,0,0.005,-0.025,0.047,0,0,0,0,108.724,11.215,25.918,0,0,0,0,0,11.32,33,0,0,0,0,-41.366,11.285,26.301,0,0,0,0,-55.713,11.461,26.109,0,-1,-11.566,0,11.637,24.195,1,0,0,0,0,2,0,306.57,1887.099,0.003,109.517,1,1,1982,0.1,135.405,1,?e?],
2014-Apr-10_11-16-29,11-16-29.0,-0.003,14.771,-0.007,0.001,0,0.071,0,0,0,0,109.308,11.355,26.301,0,0,0,0,0,11.285,33,0,0,0,0,-40.866,11.426,27.066,0,0,0,0,-56.336,11.426,26.301,0,0,0,0,11.672,24.195,1,0,0,0,0,2,0,263.781,1881.124,-0.002,109.517,1,1,1983,0.1,135.545,1,&?s,
2014-Apr-10_11-16-29,11-16-29.1,-0.003,23.583,-0.256,0.017,-0.006,0.071,0,0.24,1.898,17.406,109.761,10.477,25.918,0,0.273,2.902,5.063,0,10.723,32.426,0,-0.273,-2.984,7.82,-40.417,10.934,26.492,0,-0.389,-3.293,29.488,-56.798,10.125,26.109,0,-1,-10.758,0,10.793,24.387,1,0,0,0,0,2,0,204.947,1878.255,0.003,109.517,1,1,1984,0.1,135.687,1,?9?,
2014-Apr-10_11-16-29,11-16-29.2,-0.003,149.148,-0.76,0.008,-0.002,0.071,0,0.752,4.172,45.113,109.959,5.871,25.727,0,0.769,5.484,34.871,0,6.996,31.469,0,-0.769,-6.027,29.75,-39.946,7.805,26.684,0,-0.691,-5.348,45.637,-56.958,7.77,25.727,0,0,0,0,8.613,24.77,1,0,0,0,0,2,0,186.227,1876.645,0.003,109.403,1,1,1985,0.1,135.826,1,????,
