,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,
2014-Apr-10_10-52-32,10-52-32.1,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,71.233,-27.841,-0.002,109.403,0,0,972,0.1,94.871,1,
2014-Apr-10_10-52-32,10-52-32.2,12.356,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,79.255,-27.874,0.008,109.517,0,0,973,0.1,95.01,1,
2014-Apr-10_10-52-32,10-52-32.3,12.356,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,79.255,-27.874,0.008,109.517,0,0,973,0.1,95.01,1,
2014-Apr-10_10-52-32,10-52-32.4,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,22.473,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,73.907,-27.883,-0.002,109.631,0,0,974,0.1,95.147,1,
2014-Apr-10_10-52-32,10-52-32.5,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.27,27.258,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.445,23.047,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,71.233,-27.903,0.003,109.631,0,0,975,0.1,95.287,1,
2014-Apr-10_10-52-32,10-52-32.6,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.195,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.445,23.621,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,63.21,-27.975,0.003,109.517,0,0,976,0.1,95.426,1,
2014-Apr-10_10-52-32,10-52-32.7,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,63.21,-27.953,0.003,109.631,0,0,977,0.1,95.56,1,
2014-Apr-10_10-52-33,10-52-33.0,12.364,1.187,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.27,27.641,0,0,0,0,-0.003,12.27,22.664,0,0,0,0,0,12.445,23.238,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,63.21,-27.943,-0.002,109.746,0,0,978,0.1,95.699,1,
2014-Apr-10_10-52-33,10-52-33.1,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.27,27.641,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.375,23.43,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,60.535,-28.028,0.003,109.517,0,0,979,0.1,95.838,1,
2014-Apr-10_10-52-33,10-52-33.2,12.356,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,23.238,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,63.21,-28.107,0.008,109.631,0,0,980,0.1,95.978,1,
2014-Apr-10_10-52-33,10-52-33.3,12.356,2.656,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,22.473,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,60.535,-28.124,-0.007,109.631,0,0,981,0.1,96.116,1,
2014-Apr-10_10-52-33,10-52-33.4,12.356,2.656,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,22.473,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,60.535,-28.124,-0.007,109.631,0,0,981,0.1,96.116,1,
2014-Apr-10_10-52-33,10-52-33.5,12.347,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,22.664,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,60.535,-28.149,0.003,109.517,0,0,982,0.1,96.255,1,
2014-Apr-10_10-52-33,10-52-33.6,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,57.861,-28.203,0.003,109.517,0,0,983,0.1,96.394,1,
2014-Apr-10_10-52-33,10-52-33.7,12.347,2.288,0,0,0,0,0,0,0,0,0,12.305,24.195,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,63.21,-28.222,-0.002,109.517,0,0,984,0.1,96.532,1,
W?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-52-33,10-52-33.8,12.364,1.187,0,0,0,0,0,0,0,0,0,12.305,24.77,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.445,23.621,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,60.535,-28.298,-0.002,109.403,0,0,985,0.1,96.67,1,
2014-Apr-10_10-52-33,10-52-33.9,12.364,1.187,0,0,0,0,0,0,0,0,0,12.305,24.77,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.445,23.621,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,60.535,-28.298,-0.002,109.403,0,0,985,0.1,96.67,1,
2014-Apr-10_10-52-34,10-52-34.0,12.364,1.554,0,0,0,0,0,0,0,0,0,12.305,24.578,0,0,0,0,0,12.27,27.641,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.445,23.621,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,60.535,-28.341,0.008,109.631,0,0,986,0.1,96.808,1,
2014-Apr-10_10-52-34,10-52-34.2,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.27,27.258,0,0,0,0,-0.003,12.305,23.621,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,63.21,-28.412,-0.002,109.746,0,0,987,0.1,96.946,1,
2014-Apr-10_10-52-34,10-52-34.3,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,23.238,0,0,0,0,0,12.41,23.047,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,65.884,-28.458,-0.002,109.517,0,0,988,0.1,97.084,1,
2014-Apr-10_10-52-34,10-52-34.4,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,23.238,0,0,0,0,0,12.41,23.047,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,65.884,-28.458,-0.002,109.517,0,0,988,0.1,97.084,1,
2014-Apr-10_10-52-34,10-52-34.5,12.364,1.187,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,27.066,1,1,0,0,0,1,1,60.535,-28.483,0.003,109.517,0,0,989,0.1,97.223,1,
2014-Apr-10_10-52-34,10-52-34.6,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,65.884,-28.56,-0.002,109.631,0,0,990,0.1,97.359,1,
2014-Apr-10_10-52-34,10-52-34.7,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,60.535,-28.569,0.003,109.517,0,0,991,0.1,97.498,1,
2014-Apr-10_10-52-34,10-52-34.8,12.356,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,60.535,-28.653,-0.002,109.517,0,0,992,0.1,97.636,1,
2014-Apr-10_10-52-34,10-52-34.9,12.356,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,60.535,-28.653,-0.002,109.517,0,0,992,0.1,97.636,1,
2014-Apr-10_10-52-35,10-52-35.0,12.356,1.921,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,63.21,-28.678,0.003,109.517,0,0,993,0.1,97.776,1,
2014-Apr-10_10-52-35,10-52-35.1,12.356,2.656,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,22.664,0,0,0,0,12.551,27.449,1,1,0,0,0,1,1,60.535,-28.729,-0.002,109.631,0,0,994,0.1,97.915,1,
2014-Apr-10_10-52-35,10-52-35.3,12.347,2.288,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.27,27.641,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,60.535,-28.76,0.003,109.631,0,0,995,0.1,98.054,1,
2014-Apr-10_10-52-35,10-52-35.4,12.364,1.187,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.27,27.832,0,0,0,0,-0.003,12.305,22.473,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,65.884,-28.824,-0.002,109.517,0,0,996,0.1,98.191,1,
2014-Apr-10_10-52-35,10-52-35.5,12.364,1.187,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.27,27.832,0,0,0,0,-0.003,12.305,22.473,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,65.884,-28.824,-0.002,109.517,0,0,996,0.1,98.191,1,
2014-Apr-10_10-52-35,10-52-35.6,12.364,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.281,0,0,0,0,0,12.445,23.43,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,60.535,-28.871,-0.002,109.631,0,0,997,0.1,98.33,1,
2014-Apr-10_10-52-35,10-52-35.7,12.364,1.921,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.27,27.832,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,60.535,-28.835,-0.007,109.517,0,0,998,0.1,98.468,1,
2014-Apr-10_10-52-35,10-52-35.8,12.364,1.554,0,0,0,0,0,0,0,0,0,12.27,24.961,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,63.21,-28.9,0.003,109.517,0,0,999,0.1,98.607,1,
2014-Apr-10_10-52-35,10-52-35.9,12.364,1.187,0,0,0,0,0,0,0,0,0,12.305,24.77,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.586,25.535,1,1,0,0,0,1,1,65.884,-28.951,0.008,109.631,0,0,1000,0.1,98.746,1,
2014-Apr-10_10-52-36,10-52-36.0,12.364,1.187,0,0,0,0,0,0,0,0,0,12.305,24.77,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.586,25.535,1,1,0,0,0,1,1,65.884,-28.951,0.008,109.631,0,0,1000,0.1,98.746,1,
2014-Apr-10_10-52-36,10-52-36.1,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.387,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,25.918,1,1,0,0,0,1,1,60.535,-29.054,0.008,109.746,0,0,1001,0.1,98.885,1,
2014-Apr-10_10-52-36,10-52-36.2,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.77,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,60.535,-29.119,0.003,109.403,0,0,1002,0.1,99.024,1,
2014-Apr-10_10-52-36,10-52-36.3,12.356,2.288,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,23.047,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,60.535,-29.239,0.008,109.631,0,0,1003,0.1,99.163,1,
2014-Apr-10_10-52-36,10-52-36.5,12.356,2.656,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,63.21,-29.298,-0.002,109.517,0,0,1004,0.1,99.299,1,
2014-Apr-10_10-52-36,10-52-36.6,12.356,2.656,0,0,0,0,0,0,0,0,0,12.27,24.578,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,63.21,-29.298,-0.002,109.517,0,0,1004,0.1,99.299,1,
2014-Apr-10_10-52-36,10-52-36.7,12.356,2.288,0,0,0,0,0,0,0,0,-0.009,12.27,24.77,0,0,0,0,0,12.27,27.641,0,0,0,0,-0.003,12.305,23.43,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,60.535,-29.414,0.003,109.289,0,0,1005,0.1,99.439,1,
2014-Apr-10_10-52-36,10-52-36.8,12.356,2.656,0,0,0,0,0,0,0,0,-0.006,12.27,24.387,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,63.21,-29.467,0.003,109.403,0,0,1006,0.1,99.578,1,
2014-Apr-10_10-52-36,10-52-36.9,12.364,1.554,0,0,0,0,0,0,0,0,-0.006,12.305,24.578,0,0,0,0,0,12.27,27.258,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.445,23.238,0,0,0,0,12.551,25.918,1,1,0,0,0,1,1,63.21,-29.536,0.008,109.631,0,0,1007,0.1,99.716,1,
2014-Apr-10_10-52-37,10-52-37.0,12.364,1.554,0,0,0,0,0,0,0,0,-0.006,12.305,24.578,0,0,0,0,0,12.27,27.258,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.445,23.238,0,0,0,0,12.551,25.918,1,1,0,0,0,1,1,63.21,-29.536,0.008,109.631,0,0,1007,0.1,99.716,1,
2014-Apr-10_10-52-37,10-52-37.1,12.364,2.288,0,0,0,0,0,0,0,0,-0.006,12.27,24.77,0,0,0,0,0,12.27,28.023,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.445,23.813,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,57.861,-29.62,0.003,109.517,0,0,1008,0.1,99.855,1,
2014-Apr-10_10-52-37,10-52-37.2,12.364,2.288,0,0,0,0,0,0,0,0,-0.006,12.27,24.195,0,0,0,0,0,12.27,27.641,0,0,0,0,-0.003,12.305,22.281,0,0,0,0,0,12.445,23.621,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,57.861,-29.698,-0.002,109.631,0,0,1009,0.1,99.993,1,
2014-Apr-10_10-52-37,10-52-37.3,12.364,1.554,0,0,0,0,0,0,0,0,-0.006,12.305,24.387,0,0,0,0,0,12.27,28.023,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,57.861,-29.747,0.003,109.517,0,0,1010,0.1,100.131,1,
2014-Apr-10_10-52-37,10-52-37.4,12.364,2.288,0,0,0,0,0,0,0,0,-0.006,12.305,24.578,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.445,23.43,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,63.21,-29.786,-0.007,109.631,0,0,1011,0.1,100.27,1,
2014-Apr-10_10-52-37,10-52-37.5,12.364,2.288,0,0,0,0,0,0,0,0,-0.006,12.305,24.578,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.445,23.43,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,63.21,-29.786,-0.007,109.631,0,0,1011,0.1,100.27,1,
2014-Apr-10_10-52-37,10-52-37.7,12.356,1.921,0,0,0,0,0,0,0,0,-0.006,12.305,24.961,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,23.238,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,55.187,-29.832,-0.002,109.517,0,0,1012,0.1,100.409,1,
2014-Apr-10_10-52-37,10-52-37.8,12.356,2.656,0,0,0,0,0,0,0,0,-0.006,12.27,24.77,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.27,23.238,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,57.861,-29.905,0.003,109.517,0,0,1013,0.1,100.548,1,
2014-Apr-10_10-52-37,10-52-37.9,12.356,2.288,0,0,0,0,0,0,0,0,-0.006,12.27,24.961,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.305,22.473,0,0,0,0,0,12.375,23.43,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,60.535,-29.977,0.003,109.631,0,0,1014,0.1,100.687,1,
2014-Apr-10_10-52-38,10-52-38.0,12.356,2.656,0,0,0,0,0,0,0,0,-0.006,12.27,24.578,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,68.558,-30.04,0.003,109.517,0,0,1015,0.1,100.826,1,
2014-Apr-10_10-52-38,10-52-38.1,12.356,2.656,0,0,0,0,0,0,0,0,-0.006,12.27,24.578,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,68.558,-30.04,0.003,109.517,0,0,1015,0.1,100.826,1,
2014-Apr-10_10-52-38,10-52-38.2,12.356,1.921,0,0,0,0,0,0,0,0,-0.006,12.27,24.77,0,0,0,0,0,12.234,27.641,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,105.998,-30.133,0.003,109.403,0,0,1016,0.1,100.965,1,
2014-Apr-10_10-52-38,10-52-38.3,12.356,1.921,0,0,0,0,0,0,0,0,-0.006,12.27,24.77,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.445,23.047,0,0,0,0,12.551,25.918,1,1,0,0,0,1,1,60.535,-30.135,-0.002,109.631,0,0,1017,0.1,101.1,1,
2014-Apr-10_10-52-38,10-52-38.4,12.364,1.554,0,0,0,0,0,0,0,0,-0.006,12.27,24.387,0,0,0,0,0,12.234,27.449,0,0,0,0,-0.003,12.305,22.473,0,0,0,0,0,12.445,23.813,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,71.233,-30.196,0.003,109.631,0,0,1018,0.1,101.239,1,
2014-Apr-10_10-52-38,10-52-38.5,12.364,1.921,0,0,0,0,0,0,0,0,-0.006,12.27,24.961,0,0,0,0,0,12.27,27.832,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,79.255,-30.242,0.003,109.517,0,0,1019,0.1,101.377,1,
2014-Apr-10_10-52-38,10-52-38.6,12.364,1.921,0,0,0,0,0,0,0,0,-0.006,12.27,24.961,0,0,0,0,0,12.27,27.832,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,79.255,-30.242,0.003,109.517,0,0,1019,0.1,101.377,1,
2014-Apr-10_10-52-38,10-52-38.9,12.364,1.921,0,0,0,0,0,0,0,0,-0.006,12.27,24.77,0,0,0,0,0,12.27,27.641,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.813,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,79.255,-30.325,0.008,109.517,0,0,1021,0.1,101.653,1,
2014-Apr-10_10-52-39,10-52-39.0,12.364,1.921,0,0,0,0,0,0,0,0,-0.006,12.305,24.77,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,68.558,-30.384,0.013,109.746,0,0,1022,0.1,101.79,1,
2014-Apr-10_10-52-39,10-52-39.1,12.364,1.921,0,0,0,0,0,0,0,0,-0.006,12.305,24.77,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,68.558,-30.384,0.013,109.746,0,0,1022,0.1,101.79,1,
2014-Apr-10_10-52-39,10-52-39.2,12.356,2.656,0,0,0,0,0,0,0,0,-0.006,12.27,24.77,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,60.535,-30.437,0.003,109.631,0,0,1023,0.1,101.928,1,
2014-Apr-10_10-52-39,10-52-39.3,12.356,2.288,0,0,0,0,0,0,0,0,-0.006,12.27,24.195,0,0,0,0,0,12.27,27.449,0,0,0,0,-0.003,12.27,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,68.558,-30.485,0.008,109.517,0,0,1024,0.1,102.067,1,
2014-Apr-10_10-52-39,10-52-39.4,12.356,1.921,0,0,0,0,0,0,0,0,-0.006,12.27,24.578,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,103.324,-30.538,-0.002,109.517,0,0,1025,0.1,102.206,1,
2014-Apr-10_10-52-39,10-52-39.5,12.356,2.288,0,0,0,0,0,0,0,0,-0.006,12.27,24.961,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,63.21,-30.481,0.003,109.631,0,0,1026,0.1,102.345,1,
2014-Apr-10_10-52-39,10-52-39.6,12.356,2.288,0,0,0,0,0,0,0,0,-0.006,12.27,24.961,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.238,0,0,0,0,12.551,26.109,1,1,0,0,0,1,1,63.21,-30.481,0.003,109.631,0,0,1026,0.1,102.345,1,
2014-Apr-10_10-52-39,10-52-39.7,12.356,1.921,0,0,0,0,0,0,0,0,-0.006,12.27,24.387,0,0,0,0,0,12.234,27.832,0,0,0,0,-0.003,12.305,22.664,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,27.258,1,1,0,0,0,1,1,63.21,-30.511,0.003,109.517,0,0,1027,0.1,102.48,1,
2014-Apr-10_10-52-39,10-52-39.8,12.356,1.921,0,0,0,0,0,0,0,0,-0.006,12.27,24.387,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,27.066,1,1,0,0,0,1,1,60.535,-30.61,0.008,109.403,0,0,1028,0.1,102.62,1,
2014-Apr-10_10-52-40,10-52-40.0,12.364,1.921,0,0,0,0,0,0,0,0,-0.006,12.27,24.77,0,0,0,0,0,12.27,27.641,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.301,1,1,0,0,0,1,1,63.21,-30.733,0.003,109.517,0,0,1029,0.1,102.76,1,
2014-Apr-10_10-52-40,10-52-40.1,12.364,2.288,0,0,0,0,0,0,0,0,-0.006,12.305,24.578,0,0,0,0,0,12.27,27.832,0,0,0,0,-0.003,12.305,22.281,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,25.727,1,1,0,0,0,1,1,63.21,-30.834,0.003,109.746,0,0,1030,0.1,102.899,1,
2014-Apr-10_10-52-40,10-52-40.2,12.364,1.554,0,0,0,0,0,0,0,0,-0.006,12.27,24.77,0,0,0,0,0,12.27,27.641,0,0,0,0,-0.003,12.305,23.047,0,0,0,0,0,12.41,23.43,0,0,0,0,12.551,26.684,1,1,0,0,0,1,1,63.21,-30.899,-0.002,109.631,0,0,1031,0.1,103.038,1,
2014-Apr-10_10-52-40,10-52-40.4,12.364,2.288,0,0,0,0,0,0,0,0,-0.006,12.27,24.77,0,0,0,0,0,12.234,27.258,0,0,0,0,-0.003,12.305,22.855,0,0,0,0,0,12.41,23.621,0,0,0,0,12.551,26.492,1,1,0,0,0,1,1,60.535,-30.951,-0.002,109.403,0,0,1033,0.1,103.316,1,
