2014-Apr-10_09-35-30,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Operator Stick X,Operator Stick Y,Front Left Speed,Front Left Out Volts,Front Left Current,Front Left Position,Front Left In Volts,Front Left Temp(C),Front Left Faults,Front Right Speed,Front Right Out Volts,Front Right Current,Front Right Position,Front Right In Volts,Front Right Temp(C),Front Right Faults,Back Left Speed,Back Left Out Volts,Back Left Current,Back Left Position,Back Left In Volts,Back Left Temp(C),Back Left Faults,Back Right Speed,Back Right Out Volts,Back Right Current,Back Right Position,Back Right In Volts,Back Right Temp(C),Back Right Faults,Angle Speed,Angle Out Volts,Angle Current,Angle In Volts,Angle Temp,Angle Foward Limit,Angle Reverse Limit,Angle Faults,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Elevation Volts,High Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled
2014-Apr-10_10-33-52,10-33-52.4,11.371,34.597,0.307,-1,-0.009,-0.023,-0.023,0.693,7.746,1.781,70.353,11.285,24.77,0,-1,-11.004,10.711,0,11.004,28.215,0,1,11.211,9.922,36.721,11.215,24.004,0,-0.631,-7.281,1.125,0,11.496,24.195,0,0,0,0,11.672,24.578,1,1,0,0,0,1,0,309.244,470.516,-0.002,84.955,0,0,2052,0.1,92.028,1
2014-Apr-10_10-33-52,10-33-52.5,11.552,26.153,0.391,-1,-0.02,-0.023,-0.023,0.609,6.996,0,69.84,11.531,25.535,0,-1,-11.109,8.348,0,11.18,28.598,0,1,11.352,9.398,36.039,11.285,23.813,0,-0.609,-7.043,0,0,11.602,24.195,0,0,0,0,11.742,24.578,1,1,0,0,0,1,0,338.661,471.459,0.003,85.183,0,0,2053,0.1,92.168,1
2014-Apr-10_10-33-52,10-33-52.6,11.457,32.394,0.261,-1,-0.007,-0.023,-0.023,0.739,8.336,2.438,69.328,11.215,25.535,0,-1,-11.004,9.266,0,11.039,28.789,0,1,11.281,9.266,35.351,11.18,23.813,0,-0.739,-8.441,2.832,0,11.496,24.578,0,0,0,0,11.602,24.77,1,0,0,0,0,2,0,394.821,472.35,0.003,89.182,0,0,2054,0.1,92.308,1
2014-Apr-10_10-33-52,10-33-52.7,11.457,32.394,0.261,-1,-0.007,-0.023,-0.023,0.739,8.336,2.438,69.328,11.215,25.535,0,-1,-11.004,9.266,0,11.039,28.789,0,1,11.281,9.266,35.351,11.18,23.813,0,-0.739,-8.441,2.832,0,11.496,24.578,0,0,0,0,11.602,24.77,1,0,0,0,0,2,0,394.821,472.35,0.003,89.182,0,0,2054,0.1,92.308,1
2014-Apr-10_10-33-52,10-33-52.8,9.359,124.181,0.261,-1,-0.006,-0.023,-0.023,0.739,6.23,27.781,68.612,8.227,25.152,0,-1,-8.438,33.559,0,8.332,28.215,0,1,8.539,40.121,34.395,8.473,23.621,0,-0.739,-6.469,25.809,0,8.859,24.578,0,0,0,0,9.281,24.004,1,1,0,0,0,2,0,421.564,473.653,0.003,83.927,0,0,2055,0.1,92.449,1
2014-Apr-10_10-33-52,10-33-52.9,9.264,131.892,0.261,-1,-0.004,-0.023,-0.023,0.739,6.074,25.547,67.838,8.297,25.344,0,-1,-8.438,39.598,0,8.508,28.406,0,1,8.469,43.406,33.355,8.367,23.813,0,-0.739,-6.52,23.445,0,8.895,24.387,0,1,9.383,3.883,9.281,24.387,1,1,0,0,0,2,0,501.793,476.58,-0.002,83.927,0,0,2056,0.1,92.588,1
2014-Apr-10_10-33-53,10-33-53.0,9.436,120.51,0.236,-1,0.001,-0.023,-0.023,0.764,6.547,23.711,66.946,8.648,25.152,0,-1,-8.789,35.66,0,8.895,28.789,0,1,8.75,35.266,32.202,8.789,23.813,0,-0.794,-7.234,23.316,0,9.176,24.195,0,0,0,0,9.633,24.004,1,1,0,0,0,2,0,557.953,477.883,-0.002,84.955,0,0,2057,0.1,92.727,1
2014-Apr-10_10-33-53,10-33-53.1,9.436,120.51,0.236,-1,0.001,-0.023,-0.023,0.764,6.547,23.711,66.946,8.648,25.152,0,-1,-8.789,35.66,0,8.895,28.789,0,1,8.75,35.266,32.202,8.789,23.813,0,-0.794,-7.234,23.316,0,9.176,24.195,0,0,0,0,9.633,24.004,1,1,0,0,0,2,0,557.953,477.883,-0.002,84.955,0,0,2057,0.1,92.727,1
??n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-33-53,10-33-53.2,9.454,120.51,0.199,-1,0,-0.023,-0.023,0.801,6.871,23.445,65.931,8.648,25.535,0,-1,-8.754,35.922,0,8.789,28.598,0,1,8.926,31.324,30.96,9.105,24.195,0,-0.779,-7.289,21.082,0,9.352,24.195,0,0,0,0,9.809,24.578,0,1,0,0,0,2,0,630.158,477.926,-0.002,80.157,0,0,2058,0.1,92.867,1
2014-Apr-10_10-33-53,10-33-53.3,9.678,112.066,0.236,-1,-0.002,-0.023,-0.023,0.764,6.738,20.559,64.799,8.93,25.918,0,-1,-8.965,34.215,0,8.965,28.598,0,1,8.961,33.164,29.656,9.105,24.004,0,-0.764,-7.223,18.852,0,9.352,24.77,0,0,0,0,9.879,24.004,1,1,0,0,0,2,0,718.41,477.492,0.003,84.384,0,0,2059,0.1,93.006,1
2014-Apr-10_10-33-53,10-33-53.5,9.67,110.597,0.199,-1,0.014,-0.023,-0.023,0.801,7.18,19.77,63.58,8.965,25.535,0,-1,-8.93,33.559,0,9.07,28.598,0,1,9.383,26.992,28.286,9.316,23.813,0,-0.808,-7.73,19.113,0,9.527,24.578,0,0,0,0,10.02,24.195,1,1,0,0,0,2,0,785.267,477.535,-0.002,82.67,0,0,2060,0.1,93.146,1
2014-Apr-10_10-33-53,10-33-53.6,9.791,102.887,0.178,-1,0.03,-0.023,-0.023,0.822,7.363,19.113,62.282,9.105,25.152,0,-1,-8.965,31.063,0,8.965,27.832,0,1,9.242,29.355,26.793,9.246,23.43,0,-0.822,-7.832,19.246,0,9.492,24.77,0,0,0,0,9.914,24.195,1,1,0,0,0,2,0,635.507,478.306,0.003,81.413,0,0,2061,0.1,93.287,1
2014-Apr-10_10-33-53,10-33-53.7,9.791,102.887,0.178,-1,0.03,-0.023,-0.023,0.822,7.363,19.113,62.282,9.105,25.152,0,-1,-8.965,31.063,0,8.965,27.832,0,1,9.242,29.355,26.793,9.246,23.43,0,-0.822,-7.832,19.246,0,9.492,24.77,0,0,0,0,9.914,24.195,1,1,0,0,0,2,0,635.507,478.306,0.003,81.413,0,0,2061,0.1,93.287,1
2014-Apr-10_10-33-53,10-33-53.8,9.911,100.684,0.206,-1,0.014,-0.023,-0.023,0.794,7.453,16.227,60.89,9.387,25.152,0,-1,-9.281,28.043,0,9.316,28.789,0,1,9.453,30.012,25.25,9.492,23.621,0,-0.794,-7.707,15.699,0,9.738,24.578,0,0,0,0,10.195,24.387,1,1,0,0,0,2,0,999.21,478.876,-0.002,86.326,0,0,2062,0.1,93.427,1
2014-Apr-10_10-33-53,10-33-53.9,10.024,94.442,0.206,-1,0.008,-0.023,-0.023,0.794,7.508,15.438,59.441,9.457,25.152,0,-1,-9.352,27.387,0,9.316,28.406,0,1,9.523,29.355,23.644,9.563,23.621,0,-0.787,-7.746,13.992,0,9.844,24.578,0,0,0,0,10.266,24.961,1,1,0,0,0,2,0,1082.113,480.469,0.003,85.754,0,0,2063,0.1,93.567,1
2014-Apr-10_10-33-54,10-33-54.0,9.998,96.278,0.142,-1,0.035,-0.023,-0.023,0.858,8.02,16.488,57.932,9.246,25.152,0,-1,-9.281,26.598,0,9.316,28.023,0,1,9.559,26.73,22.038,9.563,23.813,0,-0.869,-8.492,16.617,0,9.773,24.195,0,0,0,0,10.16,24.961,1,1,0,0,0,2,0,1239.896,482.935,0.003,82.099,0,0,2064,0.1,93.706,1
2014-Apr-10_10-33-54,10-33-54.2,10.352,79.757,0.253,-1,-0.001,-0.023,-0.023,0.747,7.484,10.973,54.752,9.949,25.535,0,-1,-9.738,26.73,0,9.738,28.789,0,1,9.805,26.336,18.518,9.844,23.43,0,-0.739,-7.613,9.789,0,10.336,24.387,0,0,0,0,10.617,24.961,1,1,0,0,0,2,0,1496.627,485.241,0.003,82.327,0,0,2066,0.1,93.987,1
2014-Apr-10_10-33-54,10-33-54.3,10.352,79.757,0.253,-1,-0.001,-0.023,-0.023,0.747,7.484,10.973,54.752,9.949,25.535,0,-1,-9.738,26.73,0,9.738,28.789,0,1,9.805,26.336,18.518,9.844,23.43,0,-0.739,-7.613,9.789,0,10.336,24.387,0,0,0,0,10.617,24.961,1,1,0,0,0,2,0,1496.627,485.241,0.003,82.327,0,0,2066,0.1,93.987,1
2014-Apr-10_10-33-54,10-33-54.4,10.576,69.476,0.369,-1,-0.015,-0.023,-0.023,0.631,6.59,4.012,53.102,10.477,25.152,0,-1,-9.984,26.859,0,10.055,28.789,0,1,10.086,23.973,16.648,10.09,24.004,0,-0.631,-6.66,4.406,0,10.617,24.578,0,0,0,0,10.758,23.621,1,1,0,0,0,2,0,1603.599,486.036,-0.002,80.614,0,0,2067,0.1,94.127,1
2014-Apr-10_10-33-54,10-33-54.5,10.585,69.476,0.369,-1,-0.015,-0.023,-0.023,0.631,6.613,3.227,51.436,10.371,25.152,0,-1,-9.984,27.254,0,9.879,28.406,0,1,10.121,25.941,14.84,10.09,23.621,0,-0.631,-6.703,4.145,0,10.652,24.961,0,0,0,0,10.688,24.961,1,1,0,0,0,2,0,806.661,486.19,0.003,84.955,0,0,2068,0.1,94.266,1
2014-Apr-10_10-33-54,10-33-54.7,10.585,69.476,0.369,-1,-0.015,-0.023,-0.023,0.631,6.613,3.227,51.436,10.371,25.152,0,-1,-9.984,27.254,0,9.879,28.406,0,1,10.121,25.941,14.84,10.09,23.621,0,-0.631,-6.703,4.145,0,10.652,24.961,0,0,0,0,10.688,24.961,1,1,0,0,0,2,0,806.661,486.19,0.003,84.955,0,0,2068,0.1,94.266,1
2014-Apr-10_10-33-54,10-33-54.8,10.585,68.375,0.369,-1,-0.02,-0.023,-0.023,0.631,6.59,2.699,49.748,10.477,25.344,0,-1,-9.984,25.547,0,9.984,28.598,0,1,10.156,25.285,12.97,10.301,24.004,0,-0.631,-6.75,3.617,0,10.652,24.578,0,0,0,0,10.863,24.387,1,1,0,0,0,2,0,1913.816,486.43,0.003,85.298,0,0,2069,0.1,94.406,1
2014-Apr-10_10-33-54,10-33-54.9,10.68,63.969,0.369,-1,-0.02,-0.023,-0.023,0.631,6.633,2.043,48.023,10.512,25.344,0,-1,-10.055,26.074,0,9.984,28.406,0,1,10.156,25.809,11.06,10.23,23.621,0,-0.631,-6.703,3.617,0,10.652,24.961,0,0,0,0,10.898,25.152,1,1,0,0,0,2,0,1911.142,486.523,0.003,87.582,0,0,2070,0.1,94.546,1
2014-Apr-10_10-33-55,10-33-55.0,10.689,68.008,0.369,-1,-0.02,-0.023,-0.023,0.631,6.656,1.254,46.272,10.512,25.152,0,-1,-9.984,25.941,0,10.195,28.406,0,1,10.367,22.266,9.155,10.266,23.621,0,-0.631,-6.77,2.961,0,10.758,24.387,0,0,0,0,10.898,24.578,1,1,0,0,0,2,0,1911.142,486.472,-0.007,90.781,0,0,2071,0.1,94.685,1
2014-Apr-10_10-33-55,10-33-55.1,10.542,72.414,0.261,-1,-0.02,-0.023,-0.023,0.739,7.711,4.012,44.512,10.406,25.344,0,-1,-9.984,23.711,0,10.09,28.598,0,1,10.227,23.84,7.279,10.266,24.004,0,-0.739,-7.82,5.195,0,10.582,24.77,0,0,0,0,10.793,24.004,1,1,0,0,0,2,0,1916.49,486.24,0.003,82.441,0,0,2072,0.1,94.825,1
2014-Apr-10_10-33-55,10-33-55.2,10.542,72.414,0.261,-1,-0.02,-0.023,-0.023,0.739,7.711,4.012,44.512,10.406,25.344,0,-1,-9.984,23.711,0,10.09,28.598,0,1,10.227,23.84,7.279,10.266,24.004,0,-0.739,-7.82,5.195,0,10.582,24.77,0,0,0,0,10.793,24.004,1,1,0,0,0,2,0,1916.49,486.24,0.003,82.441,0,0,2072,0.1,94.825,1
???,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-33-55,10-33-55.3,10.602,69.476,0.253,-1,-0.02,-0.023,-0.023,0.747,7.695,6.902,42.699,10.336,25.152,0,-1,-10.125,23.316,0,10.055,28.789,0,1,10.191,22.527,5.359,10.16,23.238,0,-0.764,-8.055,7.691,0,10.547,24.195,0,0,0,0,10.688,24.578,1,1,0,0,0,2,0,1913.816,485.714,0.003,85.64,0,0,2073,0.1,94.965,1
2014-Apr-10_10-33-55,10-33-55.4,11.906,7.061,0.112,-0.253,-0.02,-0.023,-0.023,0.141,2.941,0,40.857,12.234,25.152,0,-0.364,-4.633,0,0,12.129,28.215,0,0.364,4.457,0,3.435,12.234,23.238,0,-0.087,-1.086,0,0,12.375,25.152,0,0,0,0,12.305,24.195,1,1,0,0,0,2,0,1919.164,486.001,0.003,89.068,0,0,2074,0.1,95.104,1
2014-Apr-10_10-33-55,10-33-55.5,11.811,18.81,0,0.209,-0.025,-0.023,-0.023,-0.209,-1.379,36.973,39.606,10.898,25.535,0,0.209,1.641,30.539,0,10.055,27.641,0,-0.209,-2.156,51.547,2.024,10.266,23.43,0,0.656,2.895,49.184,0,9.879,23.43,0,0,0,0,10.582,24.578,1,1,0,0,0,2,0,1913.816,486.587,0.003,89.296,0,0,2075,0.1,95.24,1
2014-Apr-10_10-33-55,10-33-55.6,11.811,18.81,0,0.209,-0.025,-0.023,-0.023,-0.209,-1.379,36.973,39.606,10.898,25.535,0,0.209,1.641,30.539,0,10.055,27.641,0,-0.209,-2.156,51.547,2.024,10.266,23.43,0,0.656,2.895,49.184,0,9.879,23.43,0,0,0,0,10.582,24.578,1,1,0,0,0,2,0,1913.816,486.587,0.003,89.296,0,0,2075,0.1,95.24,1
?'??,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-33-55,10-33-55.7,8.469,164.201,-0.001,1,-0.02,-0.023,-0.023,-1,-7.734,23.973,39.823,7.629,24.77,0,0,0,0,0,7.664,28.406,0,-1,-6.715,72.293,1.317,6.504,24.004,0,1,6.816,74.789,0,6.961,24.961,0,0,0,0,8.051,24.387,1,1,0,0,0,2,0,1911.142,488.524,0.003,87.697,0,0,2076,0.1,95.428,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-33-55,10-33-55.9,8.055,171.911,-0.013,1,-0.009,-0.023,-0.023,-1,-7.383,34.871,40.527,7.453,25.344,0,0,0,0,0,7.91,28.406,0,-1,-6.75,72.031,1.069,6.785,23.621,0,1,6.992,74.395,0,6.855,24.77,0,0,0,0,8.051,23.813,1,1,0,0,0,2,0,1913.816,483.058,0.003,84.612,0,0,2077,0.1,95.567,1
2014-Apr-10_10-33-56,10-33-56.0,7.882,173.012,-0.002,1,-0.018,-0.023,-0.023,-1,-7.207,43.273,41.193,6.996,25.152,0,0,0,0,0,7.734,28.215,0,-1,-6.75,64.676,1.025,6.785,23.813,0,1,6.957,67.961,0,7.031,24.387,0,0,0,0,7.875,24.195,1,1,0,0,0,2,0,1913.816,457.856,0.003,87.125,0,0,2078,0.1,95.707,1
2014-Apr-10_10-33-56,10-33-56.1,7.882,173.012,-0.002,1,-0.018,-0.023,-0.023,-1,-7.207,43.273,41.193,6.996,25.152,0,0,0,0,0,7.734,28.215,0,-1,-6.75,64.676,1.025,6.785,23.813,0,1,6.957,67.961,0,7.031,24.387,0,0,0,0,7.875,24.195,1,1,0,0,0,2,0,1913.816,457.856,0.003,87.125,0,0,2078,0.1,95.707,1
2014-Apr-10_10-33-56,10-33-56.2,8.003,171.911,-0.001,1,-0.001,-0.023,-0.023,-1,-7.242,54.566,41.31,7.242,25.727,0,0,0,0,0,8.051,28.406,0,-0.895,-6.762,58.113,1.075,7.734,23.43,0,0.894,6.504,62.84,0,7.488,22.855,0,0,0,0,8.895,24.961,1,1,0,0,0,2,0,1911.142,453.775,0.003,85.869,0,0,2079,0.1,95.847,1
2014-Apr-10_10-33-56,10-33-56.3,11.82,13.303,-0.009,0.02,0,-0.023,-0.023,0,0,0,41.514,11.707,25.152,0,0,0,0,0,11.707,28.406,0,0,0,0,1.257,11.707,23.43,0,0,0,0,0,11.883,25.152,0,0,0,0,12.059,24.578,1,1,0,0,0,2,0,1916.49,459.354,-0.002,85.754,0,0,2080,0.1,95.987,1
2014-Apr-10_10-33-56,10-33-56.4,11.846,14.404,-0.006,0.001,0.025,-0.023,-0.023,0,0,0,41.614,11.813,25.727,0,0,0,0,0,11.777,28.789,0,0,0,0,1.329,11.813,23.621,0,0,0,0,0,11.953,25.344,0,0,0,0,12.023,24.77,1,1,0,0,0,2,0,1916.49,459.896,0.003,86.783,0,0,2081,0.1,96.128,1
2014-Apr-10_10-33-56,10-33-56.5,11.846,14.404,-0.006,0.001,0.025,-0.023,-0.023,0,0,0,41.614,11.813,25.727,0,0,0,0,0,11.777,28.789,0,0,0,0,1.329,11.813,23.621,0,0,0,0,0,11.953,25.344,0,0,0,0,12.023,24.77,1,1,0,0,0,2,0,1916.49,459.896,0.003,86.783,0,0,2081,0.1,96.128,1
2014-Apr-10_10-33-56,10-33-56.6,10.248,110.964,-0.008,-0.012,1,-0.023,-0.023,-0.78,-6.664,35.922,41.702,9.176,25.152,0,0,0,0,0,9.141,28.598,0,-0.787,-6.809,47.605,1.458,8.508,23.43,0,-0.862,-7.43,62.313,0,8.578,24.387,0,0,0,0,9.352,24.195,1,1,0,0,0,2,0,1911.142,461.687,-0.002,87.582,0,0,2082,0.1,96.268,1
2014-Apr-10_10-33-56,10-33-56.7,9.773,105.457,-0.002,-0.288,1,-0.023,-0.023,-0.51,-4.723,31.195,41.897,9.211,25.535,0,0,0,0,0,9.668,28.406,0,-0.386,-4.191,24.102,1.791,9.527,23.43,0,-1,-8.93,67.828,0,8.93,24.387,0,0,0,0,10.195,23.813,1,1,0,0,0,2,0,1913.816,480.683,-0.002,89.982,0,0,2083,0.1,96.408,1
2014-Apr-10_10-33-56,10-33-56.8,10.309,76.452,0.01,-1,1,-0.023,-0.023,0.19,1.906,8.738,42.048,9.984,25.727,0,0,0,0,0,10.23,28.598,0,0.21,1.992,21.477,2.052,9.598,23.238,0,-1,-9.633,62.184,0,9.422,24.961,0,0,0,0,10.406,24.387,1,1,0,0,0,2,0,1913.816,506.936,-0.002,92.152,0,0,2084,0.1,96.548,1
2014-Apr-10_10-33-57,10-33-57.0,9.411,131.892,0.044,-1,0.337,-0.023,-0.023,0.687,5.164,36.84,42.039,7.418,25.727,0,-1,-4.48,15.566,0,8.648,28.598,0,0.775,5.754,48.922,2.052,6.996,22.664,0,-1,-8.121,50.629,0,8.191,24.961,0,0,0,0,8.859,24.004,1,1,0,0,0,2,0,1913.816,521.907,0.003,87.125,0,0,2085,0.1,96.688,1
2014-Apr-10_10-33-57,10-33-57.1,9.411,131.892,0.044,-1,0.337,-0.023,-0.023,0.687,5.164,36.84,42.039,7.418,25.727,0,-1,-4.48,15.566,0,8.648,28.598,0,0.775,5.754,48.922,2.052,6.996,22.664,0,-1,-8.121,50.629,0,8.191,24.961,0,0,0,0,8.859,24.004,1,1,0,0,0,2,0,1913.816,521.907,0.003,87.125,0,0,2085,0.1,96.688,1
2014-Apr-10_10-33-57,10-33-57.2,8.435,162.732,0.03,-1,0.307,-0.023,-0.023,0.725,5.145,33.688,41.781,7.031,25.344,0,-1,-7.594,48,0,7.594,28.598,0,0.784,5.527,34.477,1.703,7.523,23.047,0,-1,-8.051,51.547,0,8.156,24.77,0,0,0,0,9.07,24.195,1,1,0,0,0,2,0,1100.833,526.844,-0.002,89.182,0,0,2086,0.1,96.828,1
2014-Apr-10_10-33-57,10-33-57.4,9.203,131.892,-0.001,-0.007,1,-0.023,-0.023,-0.792,-6.934,40.387,41.797,8.789,24.961,0,-0.807,-7.063,24.891,0,8.824,28.406,0,-0.793,-6.723,48.133,1.609,8.648,24.004,0,-0.808,-7.219,34.215,0,8.93,24.77,0,0,0,0,9.492,24.387,1,1,0,0,0,2,0,541.907,584.907,0.013,87.468,0,0,2088,0.1,97.109,1
2014-Apr-10_10-33-57,10-33-57.5,9.652,107.293,0.012,-0.126,0.894,-0.023,-0.023,-0.601,-6.074,25.941,42.384,9.352,25.152,0,-0.854,-7.926,26.859,0,9.387,28.598,0,-0.22,-5.059,29.879,1.98,9.809,23.621,0,-0.693,-7.016,33.688,0,10.16,24.578,0,0,0,0,11.039,24.578,1,1,0,0,0,2,0,1809.519,651.151,0.003,90.667,0,0,2089,0.1,97.25,1
2014-Apr-10_10-33-57,10-33-57.6,9.652,107.293,0.012,-0.126,0.894,-0.023,-0.023,-0.601,-6.074,25.941,42.384,9.352,25.152,0,-0.854,-7.926,26.859,0,9.387,28.598,0,-0.22,-5.059,29.879,1.98,9.809,23.621,0,-0.693,-7.016,33.688,0,10.16,24.578,0,0,0,0,11.039,24.578,1,1,0,0,0,2,0,1809.519,651.151,0.003,90.667,0,0,2089,0.1,97.25,1
2014-Apr-10_10-33-57,10-33-57.7,8.253,166.771,0.075,-1,0.072,-0.023,-0.023,0.867,5.18,44.852,42.692,6.012,25.727,0,-1,-7.699,27.125,0,7.664,28.789,0,1,7.309,58.637,1.986,7.418,23.621,0,-1,-7.77,38.809,0,7.77,24.961,0,0,0,0,8.473,24.77,1,1,0,0,0,2,0,127.393,722.34,0.003,89.296,0,0,2090,0.1,97.39,1
2014-Apr-10_10-33-57,10-33-57.8,8.322,163.099,0.098,-1,0.025,-0.023,-0.023,0.902,5.227,47.871,42.428,5.871,25.152,0,-1,-7.664,30.273,0,7.734,28.598,0,1,7.59,52.203,1.581,7.488,23.43,0,-0.888,-7.184,33.293,0,8.121,24.77,0,0,0,0,8.719,24.195,1,1,0,0,0,2,0,108.673,769.511,0.008,92.838,0,0,2091,0.1,97.53,1
2014-Apr-10_10-33-57,10-33-57.9,8.642,156.49,0.112,-1,-0.001,-0.023,-0.023,0.888,6.305,36.316,42.032,6.75,25.535,0,-1,-7.805,35,0,7.805,28.215,0,1,8.082,47.082,0.899,7.98,24.004,0,-0.879,-7.262,32.375,0,8.332,24.578,0,0,0,0,8.719,24.387,1,1,0,0,0,2,0,140.764,793.554,-0.002,87.811,0,0,2092,0.1,97.669,1
2014-Apr-10_10-33-58,10-33-58.1,8.642,156.49,0.112,-1,-0.001,-0.023,-0.023,0.888,6.305,36.316,42.032,6.75,25.535,0,-1,-7.805,35,0,7.805,28.215,0,1,8.082,47.082,0.899,7.98,24.004,0,-0.879,-7.262,32.375,0,8.332,24.578,0,0,0,0,8.719,24.387,1,1,0,0,0,2,0,140.764,793.554,-0.002,87.811,0,0,2092,0.1,97.669,1
2014-Apr-10_10-33-58,10-33-58.2,9.1,138.133,0.236,-1,-0.02,-0.023,-0.023,0.764,6.066,29.355,41.366,7.875,25.535,0,-1,-8.191,38.152,0,8.332,28.789,0,1,8.434,41.172,0.031,8.402,23.813,0,-0.764,-6.633,26.598,0,8.754,24.578,0,0,0,0,9.316,24.195,1,1,0,0,0,2,0,207.621,802.496,-0.002,89.525,0,0,2093,0.1,97.809,1
2014-Apr-10_10-33-58,10-33-58.3,9.557,111.331,0.391,-1,-0.035,-0.023,-0.023,0.609,5.457,17.801,40.543,8.93,25.727,0,-1,-8.789,38.547,0,8.824,28.215,0,1,8.926,38.285,-1.097,9.035,23.813,0,-0.609,-5.758,16.617,0,9.387,24.004,0,0,0,0,9.844,24.961,1,1,0,0,0,2,0,247.735,804.818,-0.007,90.324,0,0,2094,0.1,97.949,1
2014-Apr-10_10-33-58,10-33-58.4,9.851,105.09,0.464,-1,-0.216,-0.023,-0.023,0.709,6.352,20.82,39.59,8.93,25.344,0,-1,-8.684,38.414,0,8.789,28.406,0,1,9.172,36.973,-2.332,9.176,23.43,0,-0.337,-3.336,1.91,0,9.844,24.961,0,0,0,0,9.914,24.387,1,1,0,0,0,2,0,346.684,804.32,-0.002,92.609,0,0,2095,0.1,98.089,1
?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Apr-10_10-33-58,10-33-58.5,9.851,105.09,0.464,-1,-0.216,-0.023,-0.023,0.709,6.352,20.82,39.59,8.93,25.344,0,-1,-8.684,38.414,0,8.789,28.406,0,1,9.172,36.973,-2.332,9.176,23.43,0,-0.337,-3.336,1.91,0,9.844,24.961,0,0,0,0,9.914,24.387,1,1,0,0,0,2,0,346.684,804.32,-0.002,92.609,0,0,2095,0.1,98.089,1
2014-Apr-10_10-33-58,10-33-58.6,9.687,106.926,0.415,-1,-0.145,-0.023,-0.023,0.701,6.285,19.246,38.516,8.965,26.109,0,-1,-8.859,38.941,0,8.895,28.98,0,1,9.066,38.152,-3.674,9.105,23.621,0,-0.478,-4.691,4.934,0,9.844,25.152,0,0,0,0,10.055,24.387,1,1,0,0,0,2,0,400.17,800.788,-0.002,91.695,0,0,2096,0.1,98.229,1
2014-Apr-10_10-33-58,10-33-58.7,9.998,92.974,0.464,-1,-0.089,-0.023,-0.023,0.607,5.777,11.891,37.35,9.598,25.727,0,-1,-9.07,38.023,0,9.141,28.598,0,1,9.242,34.477,-4.944,9.492,23.813,0,-0.465,-4.641,5.195,0,10.02,24.578,0,0,0,0,10.23,24.387,1,1,0,0,0,2,0,469.701,794.565,-0.002,93.752,0,0,2097,0.1,98.368,1
2014-Apr-10_10-33-58,10-33-58.8,9.989,101.418,0.297,-0.978,-0.081,-0.023,-0.023,0.746,6.945,13.598,36.118,9.316,25.918,0,-1,-9.211,33.82,0,9.211,28.598,0,1,9.559,28.832,-6.424,9.633,23.813,0,-0.464,-4.762,3.227,0,10.23,24.961,0,0,0,0,10.336,24.387,1,1,0,0,0,2,0,587.37,788.647,-0.002,88.953,0,0,2098,0.1,98.508,1
2014-Apr-10_10-33-58,10-33-58.9,10.171,94.442,0.464,-0.777,-0.725,-0.023,-0.023,0.893,8.242,23.84,34.82,9.141,25.344,0,-0.662,-6.539,15.961,0,9.809,28.98,0,1,9.559,31.195,-7.948,9.598,23.813,0,0.502,3.824,48.527,0,8.965,23.43,0,0,0,0,10.23,24.578,1,1,0,0,0,2,0,651.553,782.949,0.008,92.495,0,0,2099,0.1,98.649,1
2014-Apr-10_10-33-59,10-33-59.0,10.171,94.442,0.464,-0.777,-0.725,-0.023,-0.023,0.893,8.242,23.84,34.82,9.141,25.344,0,-0.662,-6.539,15.961,0,9.809,28.98,0,1,9.559,31.195,-7.948,9.598,23.813,0,0.502,3.824,48.527,0,8.965,23.43,0,0,0,0,10.23,24.578,1,1,0,0,0,2,0,651.553,782.949,0.008,92.495,0,0,2099,0.1,98.649,1
2014-Apr-10_10-33-59,10-33-59.1,11.103,42.307,0.236,-0.452,-0.216,-0.023,-0.023,0.388,4.242,0,33.402,11.039,25.535,0,-0.515,-5.555,10.711,0,10.793,29.172,0,0.92,9.199,26.859,-9.523,9.984,23.43,0,-0.293,-1.625,0,0,11.215,24.77,0,0,0,0,11.074,24.387,1,1,0,0,0,2,0,777.244,759.816,0.003,92.495,0,0,2100,0.1,98.789,1
