2014-Jun-28_09-29-40,Time Stamp,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Foward Direction,Toggle Direction,To High Gear,To Low Gear,Catch Mode,Coll2Shoot,CollDwn2,CollDwn,CollUp2,CollUp,CollTogg,CollHold,Purge,Lauch Ball,Front Left Speed,Front Right Speed,Back Left Speed,Back Right Speed,Angle Speed,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,,
2014-Jun-28_10-10-48,10-10-48.7,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??os,
2014-Jun-28_10-10-48,10-10-48.8,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,???,
2014-Jun-28_10-10-48,10-10-48.9,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,E??,
2014-Jun-28_10-10-49,10-10-49.0,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,#?k?,
2014-Jun-28_10-10-49,10-10-49.1,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??A,
2014-Jun-28_10-10-49,10-10-49.2,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,f??,
2014-Jun-28_10-10-49,10-10-49.3,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,vZyq,
2014-Jun-28_10-10-49,10-10-49.4,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,A?p,
2014-Jun-28_10-10-49,10-10-49.5,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,!???,
2014-Jun-28_10-10-49,10-10-49.7,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,a???,
2014-Jun-28_10-10-49,10-10-49.8,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,)?x,
2014-Jun-28_10-10-49,10-10-49.9,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,;??,
2014-Jun-28_10-10-50,10-10-50.0,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?eG,
2014-Jun-28_10-10-50,10-10-50.1,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,LJz?,
2014-Jun-28_10-10-50,10-10-50.2,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,^??,
2014-Jun-28_10-10-50,10-10-50.3,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??,
2014-Jun-28_10-10-50,10-10-50.4,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,ov?,
2014-Jun-28_10-10-50,10-10-50.5,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,}??i,
2014-Jun-28_10-10-50,10-10-50.6,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?p??,
2014-Jun-28_10-10-50,10-10-50.8,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??),
2014-Jun-28_10-10-50,10-10-50.9,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??aZ,
2014-Jun-28_10-10-51,10-10-51.0,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?LG,
2014-Jun-28_10-10-51,10-10-51.1,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??X?,
2014-Jun-28_10-10-51,10-10-51.2,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,i?T?,
2014-Jun-28_10-10-51,10-10-51.3,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,"?	??",
2014-Jun-28_10-10-51,10-10-51.4,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,???%,
2014-Jun-28_10-10-51,10-10-51.5,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,???},
2014-Jun-28_10-10-51,10-10-51.7,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,???,
2014-Jun-28_10-10-51,10-10-51.8,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?th&,
2014-Jun-28_10-10-52,10-10-52.0,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,qM?6,
2014-Jun-28_10-10-52,10-10-52.1,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,hU?,
2014-Jun-28_10-10-52,10-10-52.2,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,tS?B,
2014-Jun-28_10-10-52,10-10-52.3,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,k,??
2014-Jun-28_10-10-52,10-10-52.4,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,1T?[,
2014-Jun-28_10-10-52,10-10-52.5,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,???,
2014-Jun-28_10-10-52,10-10-52.6,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,i,
2014-Jun-28_10-10-52,10-10-52.7,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,mL??,
2014-Jun-28_10-10-52,10-10-52.8,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,y???,
2014-Jun-28_10-10-52,10-10-52.9,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,"\?}	",
2014-Jun-28_10-10-53,10-10-53.1,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,Np|,
2014-Jun-28_10-10-53,10-10-53.2,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?%?,
2014-Jun-28_10-10-53,10-10-53.3,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?S?,
2014-Jun-28_10-10-53,10-10-53.4,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,???b,
2014-Jun-28_10-10-53,10-10-53.5,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?,
2014-Jun-28_10-10-53,10-10-53.6,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?o.?,
2014-Jun-28_10-10-53,10-10-53.7,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??F?,
2014-Jun-28_10-10-53,10-10-53.8,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,"cE""?",
2014-Jun-28_10-10-53,10-10-53.9,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?wn0,
2014-Jun-28_10-10-54,10-10-54.0,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,???,
2014-Jun-28_10-10-54,10-10-54.1,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??%?,
2014-Jun-28_10-10-54,10-10-54.3,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?B~,
2014-Jun-28_10-10-54,10-10-54.4,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??Q,
2014-Jun-28_10-10-54,10-10-54.5,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,9??],
2014-Jun-28_10-10-54,10-10-54.6,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?b2,
2014-Jun-28_10-10-54,10-10-54.7,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?)Tw,
2014-Jun-28_10-10-54,10-10-54.8,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?j,
2014-Jun-28_10-10-54,10-10-54.9,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?^??,
2014-Jun-28_10-10-55,10-10-55.0,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,va?,
2014-Jun-28_10-10-55,10-10-55.1,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,e???,
2014-Jun-28_10-10-55,10-10-55.2,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,-Q?;,
2014-Jun-28_10-10-55,10-10-55.3,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?Pe,
2014-Jun-28_10-10-55,10-10-55.5,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?pj?,
2014-Jun-28_10-10-55,10-10-55.6,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,mD?,
2014-Jun-28_10-10-55,10-10-55.7,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,????,
2014-Jun-28_10-10-55,10-10-55.8,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,:???,
2014-Jun-28_10-10-55,10-10-55.9,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,????,
2014-Jun-28_10-10-56,10-10-56.0,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,????,
2014-Jun-28_10-10-56,10-10-56.1,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?9',
2014-Jun-28_10-10-56,10-10-56.2,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,????,
2014-Jun-28_10-10-56,10-10-56.3,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??s,
2014-Jun-28_10-10-56,10-10-56.4,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,|???,
2014-Jun-28_10-10-56,10-10-56.5,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,"?z8	",
2014-Jun-28_10-10-56,10-10-56.7,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,????,
2014-Jun-28_10-10-56,10-10-56.8,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,???.,
2014-Jun-28_10-10-56,10-10-56.9,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?F??,
2014-Jun-28_10-10-57,10-10-57.2,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,???,
2014-Jun-28_10-10-57,10-10-57.3,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,????,
2014-Jun-28_10-10-57,10-10-57.4,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??-R,
2014-Jun-28_10-10-57,10-10-57.5,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,R\],
2014-Jun-28_10-10-57,10-10-57.6,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??9t,
2014-Jun-28_10-10-57,10-10-57.8,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,????,
2014-Jun-28_10-10-57,10-10-57.9,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,7??,
2014-Jun-28_10-10-58,10-10-58.0,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,?=?,
2014-Jun-28_10-10-58,10-10-58.1,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,???F,
2014-Jun-28_10-10-58,10-10-58.2,0,12.658,2.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,232.535,-614.414,100.263,0,0,16640,5,6.963,1,??]?,
2014-Jun-28_10-11-06,10-11-06.0,0,11.526,53.322,0,-0.001,-0.048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,264.01,0,103.234,1,1,5,5,0,1,?D?,
2014-Jun-28_10-11-06,10-11-06.1,0,12.58,6.327,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,261.912,-0.012,103.234,1,1,15,5,0,1,~??,
2014-Jun-28_10-11-06,10-11-06.2,0,12.701,1.554,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,262.961,-0.013,103.12,0,0,20,5,0,1,??R(,
2014-Jun-28_10-11-06,10-11-06.3,0,12.701,1.921,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,262.961,-0.012,103.12,0,0,25,5,0,1,?j??,
2014-Jun-28_10-11-06,10-11-06.4,0,12.494,10.366,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,264.01,-0.015,102.663,0,0,30,5,0,1,?+?,
2014-Jun-28_10-11-06,10-11-06.5,0,12.476,9.264,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,261.912,-0.019,102.206,0,0,35,5,0,1,Z??,
2014-Jun-28_10-11-06,10-11-06.6,0,11.38,59.196,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,262.961,-0.027,105.861,1,1,40,5,0,1,9^13,
2014-Jun-28_10-11-06,10-11-06.7,0,12.252,16.24,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,261.912,-0.028,103.462,1,1,45,5,0,1,*?,
2014-Jun-28_10-11-06,10-11-06.8,0,12.33,17.341,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,553.583,-0.032,106.89,1,1,50,5,0,1,3?u?,
2014-Jun-28_10-11-06,10-11-06.9,0,12.312,12.936,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,262.961,-0.039,101.406,1,1,55,5,0,1,??I,
2014-Jun-28_10-11-07,10-11-07.0,0,12.416,8.897,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,261.912,-0.054,100.378,0,0,65,5,0,1,?N~?,
2014-Jun-28_10-11-07,10-11-07.2,0,12.373,11.1,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,261.912,-0.059,103.462,0,0,70,5,0,1,]?),
2014-Jun-28_10-11-07,10-11-07.3,0,12.416,8.897,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,219.945,-0.064,104.719,0,0,75,5,0,1,"?	6",
2014-Jun-28_10-11-07,10-11-07.4,0,10.956,80.491,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,227.289,-0.063,103.462,1,1,80,5,0,1,?r?,
2014-Jun-28_10-11-07,10-11-07.5,0,12.2,17.709,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,237.781,-0.07,103.12,1,1,85,5,0,1,????,
2014-Jun-28_10-11-07,10-11-07.6,0,12.278,15.139,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,243.027,-0.071,104.376,1,1,90,5,0,1,?$?,
2014-Jun-28_10-11-07,10-11-07.7,0,12.304,11.467,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99.29,-0.072,104.947,0,0,95,5,0,1,?ta?,
2014-Jun-28_10-11-07,10-11-07.8,0,12.364,9.264,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74.11,-0.076,105.29,0,0,100,5,0,1,????,
2014-Jun-28_10-11-07,10-11-07.9,0,12.33,15.506,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76.208,-0.079,109.06,0,0,105,5,0,1,&??i,
2014-Jun-28_10-11-08,10-11-08.0,0,11.976,25.786,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,78.306,-0.086,104.262,1,1,110,5,0,1,??C,
2014-Jun-28_10-11-08,10-11-08.1,0,12.217,13.303,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,77.257,-0.086,102.777,1,1,115,5,0,1,?b2b,
2014-Jun-28_10-11-08,10-11-08.3,0,12.235,14.404,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,96.142,-0.095,107.918,1,1,125,5,0,1,<9,
2014-Jun-28_10-11-08,10-11-08.4,0,12.338,9.264,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,126.568,-0.1,105.976,0,0,130,5,0,1,????,
2014-Jun-28_10-11-08,10-11-08.5,0,12.338,12.201,-0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,133.913,-0.101,109.403,0,0,135,5,0,1,?YR,
2014-Jun-28_10-11-08,10-11-08.6,0,12.347,9.998,0.001,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,124.47,-0.104,103.12,0,0,140,5,0,1,?B?,
2014-Jun-28_10-11-08,10-11-08.7,0,12.356,12.201,0,0.002,-0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,108.732,-0.107,109.289,0,0,145,5,0,1,?u[,
2014-Jun-28_10-11-08,10-11-08.8,0,12.33,11.467,-0.023,0.01,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0.013,-0.014,-0.027,0,0,0,1,0,539.944,-0.111,107.918,0,0,150,5,0,1,?J?Z,
2014-Jun-28_10-11-09,10-11-09.0,0,11.336,52.588,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,-1,0.203,-1,0,0,0,1,0,96.142,-0.13,107.689,0,0,165,5,0,1,0?:?,
2014-Jun-28_10-11-09,10-11-09.1,0,11.336,52.588,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,-1,0.203,-1,0,0,0,1,0,96.142,-0.13,107.689,0,0,165,5,0,1,U???,
2014-Jun-28_10-11-09,10-11-09.2,0,11.535,39.737,0.003,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203,-1,0.203,-1,0,0,0,1,0,89.847,-0.139,105.976,0,0,170,5,0,1,v??#,
