2014-Jun-28_09-29-40,Time Stamp,,Battery Volts,Battery Amps,Drive Stick X,Drive Stick Y,Drive Stick Z,Foward Direction,Toggle Direction,To High Gear,To Low Gear,Catch Mode,Coll2Shoot,CollDwn2,CollDwn,CollUp2,CollUp,CollTogg,CollHold,Purge,Lauch Ball,Front Left Speed,Front Right Speed,Back Left Speed,Back Right Speed,Angle Speed,Left Launcher Solenoid,Right Launcher Solenoid,Shifter Solenoid,Air Compressor Switch,Ultrasonic Distance(cm),Gyro Angle,Transducer(PSI),Left Talon,Right Talon,Packet Count,Refresh Rate,Match Time,isEnabled,,
2014-Jun-28_10-37-49,10-37-49.8,0,10.507,71.679,0.075,-1,-0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.987,-0.863,1,0,0,0,1,0,26.897,-283.811,108.946,0,0,11605,5,90.421,1,???,
2014-Jun-28_10-37-49,10-37-49.9,0,11.112,42.307,0.01,-1,-0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.397,1,-0.384,1,0,0,0,1,0,30.044,-283.935,104.605,0,0,11610,5,90.522,1,??Hp,
2014-Jun-28_10-37-50,10-37-50.0,0,11.276,35.332,-0.056,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151,1,-0.26,1,0,0,0,1,0,36.339,-284.056,107.575,0,0,11615,5,90.621,1,VC?b,
2014-Jun-28_10-37-50,10-37-50.1,0,11.311,31.66,-0.065,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137,1,-0.26,1,0,0,0,1,0,42.634,-284.18,109.517,0,0,11620,5,90.721,1,?Ke?,
2014-Jun-28_10-37-50,10-37-50.2,0,11.345,27.622,-0.056,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151,1,-0.26,1,0,0,0,1,0,48.929,-284.305,109.631,0,0,11625,5,90.822,1,?t?,
2014-Jun-28_10-37-50,10-37-50.3,0,10.602,65.438,-0.065,-0.169,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696,1,0.57,0.899,0,0,0,1,0,58.372,-284.553,107.575,0,0,11635,5,91.021,1,K?HB,
2014-Jun-28_10-37-50,10-37-50.5,0,10.905,50.385,-0.001,-0.018,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785,0.823,0.785,0.823,0,0,0,1,0,51.028,-284.8,107.804,0,0,11645,5,91.222,1,?4Q?,
2014-Jun-28_10-37-50,10-37-50.7,0,11.172,41.573,0.025,-0.232,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544,1,0.595,1,0,0,0,1,0,48.929,-284.926,109.517,0,0,11650,5,91.322,1,??AX,
2014-Jun-28_10-37-50,10-37-50.8,0,10.654,61.399,0.107,-1,-0.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.945,1,-0.726,1,0,0,0,1,0,38.438,-285.046,107.575,0,0,11655,5,91.422,1,d.?,
2014-Jun-28_10-37-50,10-37-50.9,0,10.931,50.385,0.796,-1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.203,-0.205,1,0,0,0,1,0,33.192,-285.171,109.289,0,0,11660,5,91.522,1,?m??,
2014-Jun-28_10-37-51,10-37-51.0,0,10.274,80.858,1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.795,-0.795,1,0,0,0,1,0,682.631,-285.298,107.918,0,0,11665,5,91.622,1,?\?,
2014-Jun-28_10-37-51,10-37-51.2,0,10.784,57.728,1,-1,0.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-0.616,-0.616,1,0,0,0,1,0,25.848,-285.681,109.517,0,0,11680,5,91.921,1,?,
2014-Jun-28_10-37-51,10-37-51.3,0,11.077,39.737,1,-1,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,26.897,-285.808,106.433,0,0,11685,5,92.021,1,;?J?,
2014-Jun-28_10-37-51,10-37-51.4,0,11.077,39.737,1,-1,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,0,26.897,-285.808,106.433,0,0,11685,5,92.021,1,2L?I,
2014-Jun-28_10-37-51,10-37-51.5,0,11.164,41.94,0.491,-1,-0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.506,-0.507,1,0,0,0,1,0,32.143,-285.959,109.631,0,0,11690,5,92.121,1,"	?D",
2014-Jun-28_10-37-51,10-37-51.6,0,9.791,106.558,0.017,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.219,1,-0.178,1,0,0,0,2,0,55.225,-286.214,106.433,0,0,11700,5,92.321,1,4(??,
2014-Jun-28_10-37-51,10-37-51.8,0,9.635,110.597,0.025,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.219,1,-0.178,1,0,0,0,2,0,59.421,-286.34,107.118,0,0,11705,5,92.421,1,_?2?,
2014-Jun-28_10-37-51,10-37-51.9,0,9.782,106.191,0.066,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26,1,-0.137,1,0,0,0,2,0,63.618,-286.468,109.517,0,0,11710,5,92.521,1,??W?,
2014-Jun-28_10-37-52,10-37-52.0,0,9.963,95.911,0.094,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.288,1,-0.11,1,0,0,0,2,0,59.421,-286.597,107.347,0,0,11715,5,92.622,1,?,
2014-Jun-28_10-37-52,10-37-52.1,0,9.385,129.322,0.244,-1,-0.383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.932,1,-0.452,1,0,0,0,2,0,52.077,-286.725,108.032,0,0,11720,5,92.721,1,#?,
2014-Jun-28_10-37-52,10-37-52.2,0,9.937,94.442,0.854,-1,-0.011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0.152,-0.151,1,0,0,0,2,0,43.684,-286.851,106.204,0,0,11725,5,92.822,1,?8Q?,
2014-Jun-28_10-37-52,10-37-52.3,0,10.006,93.341,1,-1,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,2,0,32.143,-286.975,109.631,0,0,11730,5,92.922,1,v??,
2014-Jun-28_10-37-52,10-37-52.4,0,10.015,92.974,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,2,0,25.848,-287.103,107.461,0,0,11735,5,93.022,1,%Y?i,
2014-Jun-28_10-37-52,10-37-52.5,0,9.963,97.013,1,-1,-0.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.139,0.139,1,0,0,0,2,0,25.848,-287.226,109.517,0,0,11740,5,93.122,1,?)?,
2014-Jun-28_10-37-52,10-37-52.6,0,8.046,173.379,0.532,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.726,1,0.329,1,0,0,0,2,0,47.88,-287.484,107.232,0,0,11750,5,93.321,1,4?,
2014-Jun-28_10-37-52,10-37-52.7,0,8.823,148.046,0.098,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.301,1,-0.096,1,0,0,0,2,0,23.749,-287.613,109.403,0,0,11755,5,93.421,1,S?5`,
2014-Jun-28_10-37-52,10-37-52.8,0,8.685,163.466,-0.002,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192,1,-0.205,1,0,0,0,2,0,22.7,-287.743,107.804,0,0,11760,5,93.521,1,???h,
2014-Jun-28_10-37-53,10-37-53.0,0,8.616,163.099,-0.026,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178,1,-0.233,1,0,0,0,2,0,42.634,-287.876,109.517,0,0,11765,5,93.621,1,????,
2014-Jun-28_10-37-53,10-37-53.1,0,8.832,154.655,-0.039,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164,1,-0.233,1,0,0,0,2,0,23.749,-288.004,109.289,0,0,11770,5,93.722,1,~?}w,
2014-Jun-28_10-37-53,10-37-53.2,0,8.746,157.225,-0.051,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151,1,-0.247,1,0,0,0,2,0,24.798,-288.13,109.517,0,0,11775,5,93.821,1,?+,
2014-Jun-28_10-37-53,10-37-53.3,0,8.607,167.138,-0.056,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151,1,-0.26,1,0,0,0,2,0,22.7,-288.256,108.718,0,0,11780,5,93.921,1,j???,
2014-Jun-28_10-37-53,10-37-53.4,0,9.661,110.964,-0.056,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151,1,-0.26,1,0,0,0,2,0,22.7,-288.383,109.517,0,0,11785,5,94.021,1,????,
2014-Jun-28_10-37-53,10-37-53.5,0,9.747,105.457,-0.056,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151,1,-0.26,1,0,0,0,2,0,23.749,-288.507,109.403,0,0,11790,5,94.121,1,,
?Bs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Jun-28_10-37-53,10-37-53.6,0,9.73,105.824,-0.056,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151,1,-0.26,1,0,0,0,2,0,23.749,-288.634,109.517,0,0,11795,5,94.222,1,,
?b?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Jun-28_10-37-53,10-37-53.7,0,9.713,105.09,-0.046,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151,1,-0.247,1,0,0,0,2,0,23.749,-288.759,108.832,0,0,11800,5,94.322,1,2?Q,
2014-Jun-28_10-37-53,10-37-53.8,0,9.782,105.09,-0.003,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192,1,-0.205,1,0,0,0,2,0,38.438,-289.01,108.946,0,0,11810,5,94.522,1,???,
2014-Jun-28_10-37-53,10-37-53.9,0,11.026,26.887,0.38,-0.026,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.411,-0.356,0.354,0.405,0,0,0,2,0,22.7,-289.133,109.631,0,0,11815,5,94.622,1,??1?,
2014-Jun-28_10-37-54,10-37-54.0,0,11.587,16.607,-0.134,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329,-1,0.063,-1,0,0,0,2,0,22.7,-289.254,109.631,0,0,11820,5,94.721,1,????,
2014-Jun-28_10-37-54,10-37-54.2,0,10.741,91.138,-0.507,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,-1,-0.301,-1,0,0,0,2,0,21.651,-289.374,109.403,0,0,11825,5,94.821,1,??;,
2014-Jun-28_10-37-54,10-37-54.3,0,11.146,21.747,-0.383,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582,-1,-0.178,-1,0,0,0,2,0,23.749,-289.495,109.631,0,0,11830,5,94.921,1,??w?,
2014-Jun-28_10-37-54,10-37-54.4,0,11.181,61.032,-0.383,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582,-1,-0.178,-1,0,0,0,2,0,23.749,-289.613,109.403,0,0,11835,5,95.021,1,K??H,
2014-Jun-28_10-37-54,10-37-54.5,0,11.233,21.013,-0.383,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.582,-1,-0.178,-1,0,0,0,2,0,22.7,-289.754,109.631,0,0,11840,5,95.121,1,???H,
2014-Jun-28_10-37-54,10-37-54.6,0,11.233,29.824,-0.361,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557,-1,-0.164,-1,0,0,0,2,0,25.848,-289.872,109.06,0,0,11845,5,95.221,1,3??k,
2014-Jun-28_10-37-54,10-37-54.7,0,11.224,49.283,-0.32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519,-1,-0.123,-1,0,0,0,2,0,32.143,-289.996,109.631,0,0,11850,5,95.321,1,9;?,
2014-Jun-28_10-37-54,10-37-54.8,0,11.267,50.752,-0.33,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532,-1,-0.123,-1,0,0,0,2,0,46.831,-290.119,109.517,0,0,11855,5,95.422,1,p?[,
2014-Jun-28_10-37-54,10-37-54.9,0,11.475,16.607,-0.265,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468,-1,-0.068,-1,0,0,0,2,0,64.667,-290.246,109.631,0,0,11860,5,95.521,1,?em6,
2014-Jun-28_10-37-55,10-37-55.0,0,11.561,12.201,-0.175,0.796,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.165,-1,-0.178,-1,0,0,0,2,0,83.552,-290.487,109.517,0,0,11870,5,95.721,1,??^?,
2014-Jun-28_10-37-55,10-37-55.1,0,10.551,83.061,-0.14,0.178,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.479,-0.836,-0.767,-1,0,0,0,2,0,88.798,-290.608,109.517,0,0,11875,5,95.822,1,Ib,
2014-Jun-28_10-37-55,10-37-55.3,0,9.894,98.848,-0.037,0.017,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.74,-0.781,-0.822,-0.849,0,0,0,2,0,84.601,-290.732,109.289,0,0,11880,5,95.922,1,??,
2014-Jun-28_10-37-55,10-37-55.4,0,9.955,95.544,-0.006,-0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.795,-0.795,-0.808,-0.808,0,0,0,2,0,74.11,-290.857,109.631,0,0,11885,5,96.022,1,v?y|,
2014-Jun-28_10-37-55,10-37-55.5,0,10.412,71.312,-0.03,0.369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.397,-1,-0.466,-1,0,0,0,2,0,65.716,-290.98,109.174,0,0,11890,5,96.122,1,??H,
2014-Jun-28_10-37-55,10-37-55.6,0,11.596,23.216,-0.002,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.203,-1,0.203,-1,0,0,0,2,0,65.716,-291.105,109.631,0,0,11895,5,96.221,1,???,
2014-Jun-28_10-37-55,10-37-55.7,0,10.473,78.655,-0.005,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.203,-1,0.19,-1,0,0,0,2,0,65.716,-291.234,109.403,0,0,11900,5,96.321,1,??,
t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Jun-28_10-37-55,10-37-55.8,0,10.343,83.795,-0.019,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215,-1,0.177,-1,0,0,0,2,0,54.175,-291.364,109.517,0,0,11905,5,96.421,1,~?,
2014-Jun-28_10-37-55,10-37-55.9,0,8.746,154.655,-0.039,0.148,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.616,-0.904,-0.685,-0.986,0,0,0,2,0,56.274,-291.492,109.631,0,0,11910,5,96.521,1,T?q;,
2014-Jun-28_10-37-56,10-37-56.0,0,8.944,154.288,-0.001,0.011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.795,-0.808,-0.795,-0.808,0,0,0,2,0,62.569,-291.623,109.403,0,0,11915,5,96.621,1,i`?_,
2014-Jun-28_10-37-56,10-37-56.1,0,8.979,139.969,-0.001,0.016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.781,-0.808,-0.781,-0.822,0,0,0,2,0,125.519,-291.883,109.631,0,0,11925,5,96.822,1,?LQ,
2014-Jun-28_10-37-56,10-37-56.2,0,8.979,139.969,-0.001,0.016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.781,-0.808,-0.781,-0.822,0,0,0,2,0,125.519,-291.883,109.631,0,0,11925,5,96.822,1,??R?,
2014-Jun-28_10-37-56,10-37-56.3,0,8.512,171.544,0.035,1,0.148,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.848,-1,0.911,-1,0,0,0,2,0,289.191,-292.131,109.631,0,0,11935,5,97.021,1,??Q?,
2014-Jun-28_10-37-56,10-37-56.5,0,9.73,107.66,0.027,0.723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11,-1,-0.055,-1,0,0,0,2,0,723.549,-292.259,109.517,0,0,11940,5,97.122,1,v?O4,
2014-Jun-28_10-37-56,10-37-56.6,0,9.255,135.563,0.005,0.066,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.74,-0.877,-0.726,-0.863,0,0,0,2,0,750.828,-292.387,109.631,0,0,11945,5,97.221,1,??i?,
2014-Jun-28_10-37-56,10-37-56.7,0,9.333,117.573,0.019,0.236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.589,-1,-0.548,-1,0,0,0,2,0,684.73,-292.516,109.631,0,0,11950,5,97.322,1,??o=,
2014-Jun-28_10-37-56,10-37-56.8,0,9.635,103.254,0.027,0.178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.644,-1,-0.589,-0.945,0,0,0,2,0,78.306,-292.647,109.517,0,0,11955,5,97.422,1,??id,
2014-Jun-28_10-37-56,10-37-56.9,0,9.721,111.331,0.013,0.008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.808,-0.822,-0.781,-0.795,0,0,0,2,0,85.651,-292.772,109.403,0,0,11960,5,97.522,1,!*>?,
2014-Jun-28_10-37-57,10-37-57.0,0,9.782,92.607,0,0.006,0.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.712,-0.726,-0.712,-0.726,0,0,0,2,0,90.896,-292.897,109.517,0,0,11965,5,97.622,1,X!&?,
2014-Jun-28_10-37-57,10-37-57.1,0,11.233,35.699,0.107,0.655,-0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.608,-0.699,0.823,-0.493,0,0,0,2,0,173.781,-293.024,109.403,0,0,11970,5,97.721,1,???,
2014-Jun-28_10-37-57,10-37-57.2,0,8.348,173.012,0.327,1,-0.114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759,-1,1,-0.575,0,0,0,2,0,144.404,-293.15,109.403,0,0,11975,5,97.822,1,????,
2014-Jun-28_10-37-57,10-37-57.3,0,8.469,171.911,0.297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709,-1,1,-0.699,0,0,0,2,0,231.486,-293.433,109.631,0,0,11985,5,98.021,1,??,
?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-Jun-28_10-37-57,10-37-57.4,0,8.521,160.162,0.297,1,-0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.759,-1,1,-0.644,0,0,0,2,0,235.683,-293.563,109.403,0,0,11990,5,98.122,1,x?+?,
2014-Jun-28_10-37-57,10-37-57.6,0,9.082,135.93,0.591,1,-0.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557,-1,1,-0.26,0,0,0,2,0,723.549,-293.693,109.631,0,0,11995,5,98.222,1,?}?,
2014-Jun-28_10-37-57,10-37-57.7,0,8.961,136.665,0.591,1,-0.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557,-1,1,-0.26,0,0,0,2,0,750.828,-293.821,109.517,0,0,12000,5,98.321,1,E?W,
2014-Jun-28_10-37-57,10-37-57.8,0,9.126,136.665,0.854,1,-0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152,-1,1,-0.151,0,0,0,2,0,624.927,-293.945,109.631,0,0,12005,5,98.422,1,?N,
2014-Jun-28_10-37-57,10-37-57.9,0,8.927,146.945,0.894,1,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101,-1,1,-0.11,0,0,0,2,0,259.814,-294.072,109.517,0,0,12010,5,98.521,1,???;,
2014-Jun-28_10-37-58,10-37-58.0,0,9.039,145.109,0.723,1,0.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.233,-1,1,-0.795,0,0,0,2,0,264.01,-294.196,109.289,0,0,12015,5,98.621,1,@??h,
2014-Jun-28_10-37-58,10-37-58.1,0,8.426,172.278,0.671,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.466,-1,0.873,-1,0,0,0,2,0,268.207,-294.32,109.517,0,0,12020,5,98.722,1,A???,
2014-Jun-28_10-37-58,10-37-58.2,0,8.806,145.476,0.639,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.438,-1,0.835,-1,0,0,0,2,0,276.601,-294.449,109.517,0,0,12025,5,98.822,1,2??,
2014-Jun-28_10-37-58,10-37-58.3,0,8.953,157.225,0.639,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.438,-1,0.835,-1,0,0,0,2,0,286.043,-294.58,109.631,0,0,12030,5,98.922,1,?K??,
2014-Jun-28_10-37-58,10-37-58.4,0,8.832,147.679,0.723,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.521,-1,0.924,-1,0,0,0,2,0,299.682,-294.705,109.403,0,0,12035,5,99.022,1,N???,
2014-Jun-28_10-37-58,10-37-58.5,0,8.979,150.616,0.639,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.438,-1,0.835,-1,0,0,0,2,0,166.437,-294.831,109.746,0,0,12040,5,99.122,1,??K,
2014-Jun-28_10-37-58,10-37-58.6,0,9.644,103.254,0.221,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027,-1,0.418,-1,0,0,0,2,0,166.437,-295.078,109.517,0,0,12050,5,99.321,1,??T?,
2014-Jun-28_10-37-58,10-37-58.8,0,9.506,120.51,0.166,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,-1,0.367,-1,0,0,0,2,0,168.535,-295.206,109.631,0,0,12055,5,99.421,1,?y?,
2014-Jun-28_10-37-58,10-37-58.9,0,9.626,110.964,0.072,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127,-1,0.266,-1,0,0,0,2,0,714.107,-295.334,109.517,0,0,12060,5,99.521,1,4-?t,
2014-Jun-28_10-37-59,10-37-59.0,0,9.765,103.988,0.06,0.723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137,-1,-0.014,-1,0,0,0,2,0,752.926,-295.457,109.517,0,0,12065,5,99.621,1,.???,
2014-Jun-28_10-37-59,10-37-59.1,0,9.687,105.09,0.083,0.688,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192,-1,-0.027,-1,0,0,0,2,0,750.828,-295.579,109.517,0,0,12070,5,99.721,1,q??,
2014-Jun-28_10-37-59,10-37-59.2,0,10.827,64.336,0.154,0.307,0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101,-0.507,0.405,-0.205,0,0,0,2,0,752.926,-295.706,109.517,0,0,12075,5,99.821,1,J{?,
2014-Jun-28_10-37-59,10-37-59.3,0,11.449,22.481,0.051,-0.008,0.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.781,-0.753,-0.671,-0.658,0,0,0,2,0,752.926,-295.829,109.517,0,0,12080,5,99.921,1,Gb,
2014-Jun-28_10-37-59,10-37-59.4,0,8.858,161.263,0.01,-0.001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.808,-0.808,-0.795,-0.795,0,0,0,2,0,753.975,-295.951,109.517,0,0,12085,5,100.021,1,?S],
2014-Jun-28_10-37-59,10-37-59.5,0,9.031,128.22,0.019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.822,-0.822,-0.781,-0.781,0,0,0,2,0,752.926,-296.078,109.517,0,0,12090,5,100.121,1,&?,
2014-Jun-28_10-37-59,10-37-59.6,0,9.221,131.524,0.011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.808,-0.808,-0.795,-0.795,0,0,0,2,0,751.877,-296.206,109.517,0,0,12095,5,100.222,1,???,
2014-Jun-28_10-37-59,10-37-59.7,0,9.316,136.665,0.027,-0.031,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.863,-0.795,-0.808,-0.74,0,0,0,2,0,751.877,-296.455,109.631,0,0,12105,5,100.422,1,1???,
2014-Jun-28_10-37-59,10-37-59.8,0,9.618,109.496,0.057,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.139,-1,0.253,0,0,0,2,0,752.926,-296.575,109.403,0,0,12110,5,100.522,1,???,
2014-Jun-28_10-38-00,10-38-00.1,0,7.856,173.012,0.009,-1,-0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.959,1,-0.932,1,0,0,0,2,0,49.979,-296.961,109.517,0,0,12125,5,100.822,1,9?<,
2014-Jun-28_10-38-00,10-38-00.2,0,7.856,173.012,0.009,-1,-0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.959,1,-0.932,1,0,0,0,2,0,49.979,-296.961,109.517,0,0,12125,5,100.822,1,?o?,
2014-Jun-28_10-38-00,10-38-00.3,0,8.564,152.452,0.006,-1,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.753,1,-0.74,1,0,0,0,2,0,99.29,-297.093,109.517,0,0,12130,5,100.921,1,????,
2014-Jun-28_10-38-00,10-38-00.4,0,9.462,120.143,-0.001,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205,1,-0.205,1,0,0,0,2,0,65.716,-297.241,109.403,0,0,12135,5,101.021,1,??+,
2014-Jun-28_10-38-00,10-38-00.5,0,9.661,106.191,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205,1,-0.205,1,0,0,0,2,0,51.028,-297.366,109.403,0,0,12140,5,101.121,1,??2?,
2014-Jun-28_10-38-00,10-38-00.6,0,9.713,102.153,0.001,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205,1,-0.205,1,0,0,0,2,0,168.535,-297.489,109.289,0,0,12145,5,101.221,1,?,
2014-Jun-28_10-38-00,10-38-00.7,0,9.272,93.341,0.005,-0.015,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785,0.81,0.785,0.823,0,0,0,2,0,124.47,-297.738,109.631,0,0,12155,5,101.422,1,PJ/w,
2014-Jun-28_10-38-00,10-38-00.8,0,11.224,40.105,0.008,-0.007,-0.265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.215,0.215,0.228,0,0,0,2,0,34.241,-297.865,109.631,0,0,12160,5,101.521,1,k:!i,
2014-Jun-28_10-38-00,10-38-00.9,0,11.604,16.974,0.025,0.154,0.777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.493,-0.795,-0.438,-0.753,0,0,0,2,1,21.651,-297.988,109.631,0,0,12165,5,101.622,1,?u??,
2014-Jun-28_10-38-01,10-38-01.0,0,9.195,123.447,-0.046,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.241,-1,0.152,-1,0,0,0,2,1,23.749,-298.115,109.403,0,0,12170,5,101.722,1,?P,
2014-Jun-28_10-38-01,10-38-01.2,0,10.551,61.399,-0.035,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.241,-1,0.165,-1,0,0,0,1,1,22.7,-298.24,109.746,0,0,12175,5,101.822,1,????,
2014-Jun-28_10-38-01,10-38-01.3,0,11.673,13.303,-0.035,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.241,-1,0.165,-1,0,0,0,1,1,28.995,-298.361,109.517,0,0,12180,5,101.922,1,??=,
2014-Jun-28_10-38-01,10-38-01.6,0,11.561,18.076,-0.023,1,0.894,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.304,-1,0.266,-1,0,0,0,1,1,58.372,-298.721,109.517,0,0,12195,5,102.221,1,?5??,
